,TF-IDF
prettily,1.672820809602153
clouds,1.6714164911094775
path,1.6705346829352512
follow,1.669266173387378
waiting,1.667602642139339
manner,1.6664159796176239
lights,1.6649561749665036
riches,1.6633262637516695
glasses,1.6629257235323307
aphtanides,1.6626981791433024
faces,1.6603838854671849
brass,1.65998300869256
denmark,1.6598232127836372
girls,1.6580306028788245
growing,1.6576279784224726
clucked,1.6537446877950877
fallen,1.6526674673102675
guess,1.6515956546768673
roast,1.6479089472607606
course,1.6452156022426205
guest,1.6448460569682877
flies,1.6447727989644974
seeing,1.644495013307937
cheerfully,1.6430567159442828
goodbye,1.641301083643785
milk,1.6392781661476643
order,1.6380617308581809
eight,1.6379192598018781
remain,1.6327465287257372
pearl,1.6297750243046787
pipe,1.6280433488915662
plan,1.6248136893035763
tod,1.624093498845228
cracked,1.6239758682523284
beer,1.620071077127342
autumn,1.6200572562182969
grandpapa,1.6193566475048111
greater,1.6191785862642314
slipper,1.6186326257257475
hanging,1.6183630549759453
robbers,1.6174576531465852
huntsmen,1.6155752566484112
comforted,1.6152403537956825
beamed,1.6131352468255689
difficult,1.612524530363626
pious,1.611776787530403
cross,1.6092705052841427
favorite,1.6061467658267
less,1.6039771333538781
yard,1.6034776398926596
driving,1.5990743475226799
harmony,1.5988971637494944
loudly,1.5988890619898446
chamber,1.5943704865804134
wake,1.5937122687921619
die,1.5930406300790074
mild,1.592731787491346
joined,1.592234436882259
explained,1.5916030313081777
twig,1.5914311078156649
galloped,1.5913710899319662
kaela,1.585891771868119
asses,1.585794001322545
promised,1.5838776865348176
glow,1.579559199459283
shine,1.577545238058998
lettuces,1.576896819888767
hours,1.5764630358151057
peeped,1.5752534893858168
twice,1.5752422215586037
steps,1.5731618950887185
delay,1.5722217183078249
sighed,1.571461374383048
lodging,1.5694646467851685
centre,1.5688228322227231
position,1.5679403660019404
gifts,1.5678967559676378
wisdom,1.56773993278155
contented,1.5675526225967253
rising,1.5668657995201254
cup,1.56613335242103
fetch,1.5657903333721206
joyous,1.565741593554347
wee,1.5651170042702065
forgiven,1.5647404342502604
laden,1.5638162235604502
neither,1.5618258683823496
expected,1.5598940205619902
playthings,1.5597023528640208
altar,1.5570577405160406
spell,1.5562337731837264
parted,1.5546669849118624
mankind,1.5539942737865036
mamma,1.5528375595678119
au,1.5514223174154642
law,1.5508669564222355
singer,1.549897738808419
chance,1.5485171935295954
granted,1.5454425936163516
basket,1.5419526646706723
finer,1.5407469582565092
diamonds,1.5370937330845298
winkle,1.5340973703178549
tiggy,1.5340973703178549
search,1.5335566571154233
rejoice,1.5334072587804124
witty,1.5325846801306902
perfume,1.5313970397615635
bench,1.5285126502233006
limbs,1.525222930038164
mole,1.524328078818606
fixed,1.5172118415674685
bough,1.5166979270345344
copper,1.5144496821260889
seems,1.5138398855752633
stooped,1.512539107917019
following,1.5123998218331884
cry,1.5113723492642206
excited,1.510466070997542
carrying,1.5053033632890358
enter,1.5048553620891245
sunny,1.5035416739426144
timmy,1.5033433024377416
frozen,1.500435337320167
ducks,1.4994572961509716
drops,1.4990442207481294
wreath,1.4989528038045026
goat,1.4979879907129356
clergyman,1.4977513325547511
custom,1.4974148343981166
stole,1.4957092945134807
whistled,1.4954732230712326
speech,1.4925958374620525
market,1.4923192164712311
shore,1.4890043024173774
equally,1.488885644890404
maidens,1.4871764389901894
glitter,1.4866245946688394
admired,1.4865459148720017
sparkling,1.484361479888129
catherine,1.4842566165345525
lazy,1.4802411094930474
delicious,1.4780271300513996
bit,1.4771776027817667
crowd,1.4770479821876554
paint,1.4763661028362773
sculptor,1.4760297380438439
smooth,1.4753341569232743
rolled,1.4751545718855084
stream,1.4741543325952153
faithful,1.473153336718831
sunlight,1.4723301775745503
pulled,1.4711204739958164
require,1.467993438145722
knocked,1.4679364955332972
troubles,1.4678132357531664
tomorrow,1.4674212909556261
flags,1.467346038801371
advice,1.464618228255972
bless,1.4639891043098663
supper,1.4634864397013623
wrong,1.4621874081688988
chuckled,1.4615316433598755
guests,1.4599817847933847
pattern,1.4594610091062825
shook,1.4589368984039142
lighthearted,1.4570452151730868
jam,1.4556390403873318
blew,1.4534579288977698
runs,1.4531548746018679
despised,1.4491310562856143
shoe,1.4486850382507914
glowed,1.4484211708228465
chief,1.447694697853204
figures,1.4445387801228593
tapers,1.4441870911358985
onward,1.443375502108652
kissing,1.4425151503233264
wheel,1.4424183244205946
fun,1.4422195368289188
stork,1.441805040603456
state,1.4410089702798958
language,1.4409748883997384
widdly,1.4405481427513884
speaks,1.4404511891855805
helped,1.4400169494912605
added,1.439832772932309
doors,1.4396558184205215
loud,1.4394037470993664
betrothal,1.438675484888908
proudly,1.4348835366964021
bailiff,1.4341581874891391
elf,1.433893665625925
dropped,1.4323922237666145
interesting,1.4322551025670927
concealed,1.4315027099694073
flame,1.4292222317151986
stem,1.427684482970395
trust,1.4275724711369309
remembrance,1.4271392979942468
crying,1.4261420234345232
wishing,1.424408878401399
nimbly,1.4228264392814118
emptied,1.4202683059084087
clapping,1.4190804369253611
agreeable,1.4189329201059044
pillow,1.4182775461880262
amusement,1.4163668564061118
presence,1.4158598266585165
faded,1.4153342971368725
perched,1.4147121072467268
swam,1.4137010551068565
glistened,1.4129613680077824
beak,1.4116296719088577
slippers,1.4104287231251438
receive,1.4100006721130292
cakes,1.4094204621520645
sheep,1.4054940390836492
weak,1.4050593047226527
wondered,1.4030671738286544
fairest,1.4015886797165362
holle,1.4013673150429564
birch,1.4000366943435112
bigger,1.3987171133984913
thereupon,1.398157176781287
dishes,1.3979012678991425
bland,1.3978657553067495
perform,1.3970237196065667
week,1.3960397709855892
swung,1.3947884860482203
otherwise,1.393725283786917
perfect,1.3935827718646763
seek,1.3925140684236879
patty,1.392164200912167
legged,1.390145469551424
beginning,1.3846704025549548
larger,1.3841757864273692
watched,1.3836785659671613
distant,1.3834672415828255
drive,1.3830714129732582
consented,1.3822968762298384
dragon,1.3810819450787402
humor,1.3797220268669426
crowns,1.3795961246554345
trouble,1.3773458189543353
drinking,1.3770515469513507
spun,1.376615536091152
touch,1.3765150149121381
purple,1.3757287064521049
month,1.374126980199199
stretch,1.3731474578823428
rewarded,1.3720809030029506
crow,1.3706584509378505
thyme,1.3694842475620859
spirits,1.3694249477900668
sa,1.3668522570592985
therein,1.366566388413728
animals,1.3663115773733012
purse,1.365707690192119
maid,1.3644271504904442
ashputtel,1.3642623405084198
smelt,1.361187335892303
butter,1.3600681150670237
dearly,1.3575614535564464
grant,1.3571868386753434
noticed,1.355918991586888
chanticleer,1.3545893210932087
chirped,1.354348463772388
doubt,1.354149877184495
delaying,1.3520322902957804
scent,1.3512624315332855
frightened,1.350074747049792
bunnies,1.348630925201394
snowy,1.348317672034053
christ,1.3482060325977738
poverty,1.347936100619713
carnival,1.3476786197385295
reflected,1.3442513677766632
faith,1.3437852553349832
determined,1.3429268651482489
lily,1.342405280714811
rocking,1.3411076226115084
entered,1.3390164288739859
tails,1.338960382112536
faster,1.3389114701871851
ve,1.3388245141635824
glowing,1.3386092905672764
carefully,1.3383319427645317
illuminated,1.3360374396540335
silently,1.33369350585353
meadows,1.333432964148659
forehead,1.3331787843485854
amidst,1.3322254361350454
waited,1.3320740672859621
worth,1.3312862876233238
fluttered,1.329695365677567
rushed,1.3294908756258084
dwelling,1.3272059711580848
silly,1.326571229769789
holger,1.3257596684485196
danske,1.3257596684485196
horsemen,1.3245845770282934
housewife,1.3241120083453624
latter,1.322247328484065
waters,1.3213536912466568
vain,1.3207180141351615
carved,1.3206607752746118
skill,1.315890921904679
greatly,1.3158404872974772
thicket,1.313192528382785
suited,1.3130914982283277
seventh,1.3124964736837132
named,1.3119310222804454
ice,1.3117397002909283
countenance,1.3106867410006409
weary,1.309754499449236
enchanted,1.3094381984575982
butcher,1.3080450942772162
save,1.3072390144651815
precious,1.303916309082542
caterpillar,1.3034555896017705
rang,1.303368948891114
aside,1.3031499111967286
throne,1.302066368626805
fourth,1.3011732375027913
alexander,1.300998829362456
theatre,1.3006733141990423
sharp,1.3004412283560354
celebrate,1.2993967244708113
exist,1.2954389257403411
harp,1.2948546609347622
equal,1.2947637182856613
store,1.2927381496781936
threshold,1.2925450748367258
karen,1.291504031539967
attempt,1.2907432173383948
moonshine,1.290679401447568
concert,1.290121754672447
arm,1.289766533981319
notes,1.289669112716775
pond,1.288778036993191
trade,1.288677480000035
watch,1.2885738872768708
homewards,1.2884857645173182
spoken,1.285520200577078
mount,1.2839335661246645
kings,1.2836571880364536
friendship,1.2800720786434632
shuddered,1.2785980502216765
observed,1.2782866908129218
dust,1.2777764641541518
hit,1.2774788329643223
mogen,1.2774160216128474
meta,1.2774160216128474
heath,1.276612561157336
brings,1.275669095879651
thankful,1.2751377101250532
snails,1.274023523164806
nature,1.2735552595555126
creep,1.2733624898415976
darning,1.2731165264723907
grinning,1.2727202499296304
thin,1.2701692203950912
comedy,1.26992961433684
richer,1.2698006125753258
watchman,1.2695855065643362
ant,1.2694401866490068
rabbits,1.2685084328447311
everywhere,1.2684096080279392
buttonholes,1.2670771501993854
existence,1.2664559754043894
remembered,1.266182561877852
bid,1.265163867821327
nodding,1.2649139870738466
tweet,1.2646542869144617
contrive,1.2637050814524404
reality,1.2622327102047635
courtiers,1.2621751815957198
questions,1.26166445322426
places,1.259800388451753
presented,1.254271903946399
miser,1.2537651750506191
sultan,1.24994334544377
bible,1.248826356951324
buttons,1.2486471420545444
deliverance,1.2473278050102752
dove,1.2468537928318124
effort,1.2462213161306375
school,1.2444059547711919
sell,1.2439376388012395
ivede,1.2427159079999213
avede,1.2427159079999213
inherited,1.241898664092524
hast,1.241031168301587
offered,1.2406412679222956
beetles,1.239417239780571
reason,1.2381510343542206
mist,1.2375077637056568
moonlight,1.2362963788516903
kids,1.2358210769466362
stromberg,1.2324739875132746
instrument,1.229136454273457
violets,1.2291105852887645
whence,1.228965335631016
wandering,1.228076631279164
baby,1.225992464555598
lilies,1.225977948793085
cupboard,1.2250098311328406
pearls,1.2244524282137066
rays,1.2239574491965188
outlive,1.2229571939975021
sleeping,1.222870162450053
worse,1.2187250723527732
dame,1.21800490690842
broad,1.2179505765127179
described,1.217381228630112
teeth,1.2163018390988265
strings,1.2160187856088136
certain,1.2157196198101063
mittens,1.214850296645999
stitches,1.2147880678198875
mean,1.2146903795700776
tanta,1.2140567897573002
throat,1.2108037845116322
gaily,1.2100669358029854
thread,1.2097308934577795
pigeons,1.2091581195862209
native,1.2088534039673162
broom,1.2083230581113458
woke,1.207783488754579
su,1.2076657628314158
martha,1.2061745509478827
travellers,1.2059574762883656
gloucester,1.205676748491407
nearer,1.2032476855291891
brood,1.2032270908152412
empty,1.202760419278775
sewed,1.201795497137597
bower,1.2012740328506348
calm,1.1986798975297703
embroidered,1.197363657146039
withered,1.1963982566479852
tongue,1.1963938145427955
crossed,1.1961290964110605
object,1.1955187845693969
freed,1.1952548876060165
polished,1.1880824579917442
masters,1.1874674070075977
game,1.1870706763461978
surrounded,1.1867192536247726
prettiest,1.185211437483521
majesty,1.1850684927130364
elegant,1.1837798738223837
jeremy,1.182953576517074
shabby,1.1829104703699747
mansion,1.1824246945136512
jemima,1.1823818327231461
lit,1.1816181031427617
acquaintance,1.1804989608276295
decorated,1.179961885393761
pushed,1.1799382986272267
upwards,1.1782135639986622
thoughtful,1.1778602650956185
boiling,1.1774913223761336
tore,1.177359252791693
norway,1.1772275052632342
discouraged,1.1770663990542984
gently,1.176433421591843
fished,1.1762619806621841
nobleman,1.1756820103775374
low,1.1750340064219873
train,1.1749390890645826
trembled,1.172920019401766
wise,1.1689675303739822
porridge,1.1681944512213525
umph,1.1679639100289776
piggies,1.1673307728683477
honored,1.166240388722467
ornament,1.16454982943504
extremely,1.163645605042472
chickens,1.1614120396758523
sank,1.1612934816012788
safety,1.1609064664397024
anxiety,1.1607038029249734
ripe,1.1593496144871844
hills,1.156614342515021
imperial,1.156433853958881
contained,1.1561794854737557
wander,1.1531969636959203
consequence,1.1526969644269487
nutkin,1.1526490515912968
repeated,1.1514327728471825
continually,1.1509788319057557
halls,1.1495614198427502
win,1.1481779194540118
worn,1.1472685147078368
enchantment,1.1468487774509095
prettier,1.145441694022037
sorts,1.144793630348081
waistcoat,1.143832522170273
beds,1.1414442831003522
splash,1.1399648097281898
rumpelstiltskin,1.1398412458885563
forced,1.139104679367804
instant,1.1388428085864346
hymn,1.1387681861967975
delivered,1.1383169695582003
summit,1.1379380060660955
cheer,1.136750280692433
journeyed,1.1355842530151365
liberty,1.1347735000943338
spin,1.1344403282877051
northern,1.1330556618913858
especially,1.1329290871152384
flock,1.1323307490500492
wiser,1.132098088480721
pockets,1.1310719377625102
forms,1.1307222791914495
childhood,1.1305208572485765
tailors,1.128871943353271
understanding,1.1273507748615994
stairs,1.1262250876592275
hero,1.126144989229512
possess,1.1251002933438121
fur,1.1244652332057723
fact,1.123825678436958
newspaper,1.123235099595808
business,1.122785166617767
jams,1.1227351566045696
cheap,1.1227351566045696
circle,1.121942411504822
stiff,1.1203989263234557
travelled,1.119131439224156
fairies,1.1175762265096008
seat,1.1163520253043995
allow,1.1162368522271386
armor,1.115637425812135
knowledge,1.1133323942650186
surely,1.1128272861806578
lift,1.1121987005916212
festive,1.1117306045882587
task,1.1114174770804097
richest,1.1091162063493654
expressed,1.1077222357293548
artificial,1.1066900194915346
squirrel,1.1062344148818388
landmark,1.1059602356576812
claus,1.105462645281777
sophy,1.105434929860813
liking,1.1050471212329267
opening,1.104910657702329
dwelt,1.1035572286888142
gentlemen,1.1034083107649129
bold,1.1021437752359606
fastened,1.10193526407571
gilded,1.1014021613255622
whispered,1.1008573941149158
happens,1.0974734735632197
figure,1.0974483458699509
leg,1.0950000432387248
conquered,1.094572102423069
onwards,1.0940110843627362
favour,1.0922113799336766
heinel,1.0918916340095186
begged,1.090835396262419
slumber,1.0904698468515641
graceful,1.0899697509242974
depths,1.0880258029910246
knees,1.0876341222785175
chests,1.0876079171619937
diamond,1.0863435722357333
lively,1.0855740830185008
perfectly,1.0855138522433794
wagged,1.0829949587792738
richly,1.081493175158467
cooking,1.080865646867368
eye,1.0778128842962715
stroke,1.0764123062997033
removed,1.076228035862298
chest,1.0749824859427524
rampart,1.0747832934348327
counsel,1.0735154611852353
merriment,1.0734564200546228
animal,1.0726554593683466
distance,1.0724459237115636
minds,1.0709340625740256
hairs,1.0706946759151492
moved,1.0706289162983575
superbe,1.0683061339643551
board,1.067825586416514
enemy,1.0677577254438821
opportunity,1.0675674151583479
needed,1.0660993338760254
hide,1.0646647731789842
career,1.0638302308848222
shop,1.0628407244031943
cousin,1.062099853944306
honest,1.0599722994295027
interrupted,1.0597856822833023
eagerly,1.0596962683151836
marble,1.0596929970525761
according,1.058979504041204
band,1.0583965591683457
festivities,1.0579482874878208
fruit,1.0578479434783197
italy,1.0566054326298504
peacefully,1.0548080754323252
kill,1.0547080705245158
treat,1.0529380440764842
folks,1.0528311767164957
ferry,1.0509207274770755
blushed,1.0506995430907298
striking,1.0502849776877645
spend,1.0495312058403756
opinion,1.049394265626064
dazzling,1.0490378079128422
names,1.0470474470189537
root,1.045641745135911
gladly,1.0449908569136483
laughter,1.044512537077456
beings,1.0438424439772855
eve,1.0437663870780036
puddle,1.043417066242545
rapidly,1.0423152220543797
loaf,1.0417083819656554
adorned,1.0406250081599335
stepped,1.0402449642497535
clerk,1.0399244873329014
bloomed,1.0392418664109404
ugliness,1.0389170581920086
beaten,1.0387326076693704
blazed,1.0380272562348487
sensible,1.0377145444631226
bundle,1.037705765726032
reminds,1.0374288601246038
elsie,1.036463641584731
highly,1.036249959536204
shout,1.0361954440345251
matches,1.0352987312463215
expect,1.0352329121439958
rope,1.0349702976866395
pitied,1.0348515755423044
remarkable,1.0325150161910384
hare,1.0316293554571274
valuable,1.0306011357909135
giants,1.030463754461753
wagon,1.0301759694108517
mark,1.0300752913557751
setting,1.029901885077999
injury,1.0292190006424582
settled,1.0282341393160208
mill,1.0275573117493868
ye,1.0266058954809738
wants,1.0255966550605433
shell,1.0255712565412796
fowl,1.0248287231130138
resist,1.0232020913979603
wealth,1.0231032778852214
knights,1.020309851496925
deeper,1.0200102983578982
scrape,1.0159996904037112
soup,1.0150656099234137
pussy,1.0144997917865786
doctor,1.0144104126838123
war,1.0114219675180092
unknown,1.010912636107161
crack,1.0107521671766093
bad,1.0105699584995504
daylight,1.0090164469635268
horns,1.008394989474218
industrious,1.0082685403375025
plainly,1.0073886347982957
pluck,1.0051518938737236
start,1.0043937995269618
quarters,1.0027720899076735
united,1.0024720947766643
tiptoes,1.0020782799363268
sunk,1.0018987809328652
velvet,1.0002086749113388
simpleton,1.0
share,0.9999822951882292
describe,0.999959435250497
served,0.9997768783320642
sparks,0.9993222566554201
crowned,0.9957680575589267
doves,0.9955078511347504
gradually,0.995391462059986
purpose,0.9949768047200698
weavers,0.9943312853057059
usual,0.9932938214233963
flag,0.9913053788856013
farmyard,0.9911022834882565
mayor,0.9910556122887371
working,0.9903175646633968
move,0.9902184786023626
dreamed,0.987935956317434
climbed,0.9876591633883001
created,0.9868203480426251
quick,0.9853311953510422
shoulder,0.9844983474033061
truly,0.9837699808309024
roe,0.9837382777100951
bade,0.983589768132106
giving,0.9835805353921601
moor,0.9832798984833915
heels,0.9829257693875805
triumph,0.9825398364750466
nightingales,0.9823530330365965
portuguese,0.9822032762605243
relief,0.9807411332859057
late,0.9805006196988157
feathery,0.9804001603298216
swindlers,0.980266093625292
tone,0.9799075322199748
eats,0.9798062205762168
apprentices,0.9774978491287674
kitten,0.9767727631621937
fancied,0.9765229865448167
future,0.9765047675398298
prepared,0.9759400280151956
proper,0.9748157062345605
hid,0.9745222887858827
cart,0.974384049147361
guards,0.9740704950304109
trotted,0.9732608073244123
thats,0.9728111262198649
miss,0.9725650350285633
fro,0.9717708736327823
floated,0.9714096756104922
fortunately,0.9708258328091062
swallowed,0.9695780330274262
desired,0.9690695577281683
ditch,0.968827668136887
thrust,0.9685526928169977
mouths,0.9682100100974946
confirmed,0.9668742104297375
invisible,0.9659551944681537
ornamental,0.9658484107879383
former,0.9655855816761649
travels,0.9640028107924308
material,0.9639672078918804
souls,0.9639471428567716
simpkin,0.9601746068662076
satisfaction,0.9594718888262546
wisest,0.9584815503898041
comrade,0.95716583593959
reappeared,0.9555077137809296
bought,0.9554851964152
streets,0.9544277448480727
bath,0.9541531629699548
stuck,0.9540911119179442
axe,0.9538778328104518
worked,0.9534202979671202
foreign,0.953280057248307
strangers,0.9531715919555805
prayed,0.9530924334662085
ten,0.9527678095926572
procession,0.9526681823498766
imagine,0.9519485956071174
birthday,0.9512296394738977
astonishment,0.9510733073090458
magistrate,0.9510724039310314
cushion,0.9496752593934822
comfort,0.9491461253823121
calling,0.948808032843775
morrow,0.9487196892028736
wax,0.9471255241990977
preserved,0.9461846347686464
clearly,0.9459805262859807
poured,0.9458468176380312
acknowledged,0.9455212926623353
unwilling,0.94546137743669
transplanted,0.945167570680359
audience,0.9441913420377019
meanwhile,0.9436819884520332
letter,0.941840434435819
send,0.9414070355011506
yearning,0.9412706762449375
turkish,0.9403882613665239
castles,0.9396531012252041
nevertheless,0.9378212387566007
ho,0.9367142922923244
immortal,0.9361225559191118
gleam,0.9350617359039759
calf,0.9346298669606683
daybreak,0.9338916605503359
topmost,0.9338698184828627
curtains,0.9338348083662342
glovemaker,0.9305574336599356
harm,0.9304409684716732
splendidly,0.930154465128775
springs,0.928564729752669
tulip,0.9282219755541603
thirty,0.9279051927653728
re,0.9278267169036818
button,0.927429098272805
bag,0.9273335685739122
cleverly,0.9255004954123911
busy,0.9254829287260443
waldemar,0.9232393550727521
summoned,0.9226323810271213
thorwaldsen,0.9215137250599713
oven,0.9213707832336819
wonders,0.9212253372691411
retired,0.921097585856843
transparent,0.9206955664995845
fool,0.9202789577531674
fortunate,0.9196888055627813
affair,0.9177941792915054
disappeared,0.9176229929165736
upper,0.9156426438811253
hummed,0.9143471995099195
dreaming,0.9138270700243003
godmother,0.9137007420081227
lakes,0.9134988876629213
lane,0.9130637483586138
build,0.9128017045669902
movement,0.9123623163331852
nicely,0.9104027353033866
swineherd,0.9091547757763985
feather,0.9091185902790693
deliverer,0.9086160244743867
courteously,0.9075916959478398
accordingly,0.9064520977909838
solemnized,0.906290545108555
dared,0.9060875775788871
swallows,0.9058402026438516
plain,0.9054750695194292
represent,0.9049678132895873
workshop,0.904892759494347
luckily,0.9043358097761041
nowhere,0.9041123563414826
mantle,0.90369966265052
drake,0.9035719846458994
informed,0.9034758383425545
newly,0.9025865495631766
occasion,0.901023784173199
risen,0.9007233607856121
thorwalsden,0.900508117398068
piep,0.8999597437943418
rings,0.8983469124384926
adopted,0.8980672969990997
flowed,0.8980354595297387
bust,0.8978901965916507
farm,0.8977304817060723
flowering,0.8976813292112664
rim,0.8976119874554616
proposal,0.8975979621820529
price,0.8968338433298148
yesterday,0.8967755486695058
reared,0.8962250693252727
swan,0.8960639181746564
smiles,0.8957750586126477
guardian,0.8913779464447453
pretend,0.8900589463166642
either,0.8899473529162594
griffin,0.8898040369000746
lonely,0.8891513162366476
taught,0.8888263287076029
amid,0.8880218658178085
expanded,0.8875585146131396
represented,0.88653183930704
bite,0.8860042542538022
bang,0.8852074929914211
common,0.8846733898930061
mingled,0.8837608535283535
daily,0.8829811180900695
caressed,0.8816163797147165
chuckle,0.8810076391453291
storm,0.8808314406132706
cares,0.8807111984614233
continual,0.8797611744000114
stopping,0.8796240585004651
gained,0.8772220073455047
bricks,0.876514694549425
modern,0.8764546746373496
squeaked,0.876208973435052
pots,0.8750688486001502
harness,0.8748034610966078
pencil,0.874176650644072
firebrand,0.8736649160867515
coloured,0.8718511430146892
pinched,0.8714135337493683
fisher,0.8699112420954381
ornaments,0.869577510337612
cherry,0.8695073193291141
drawing,0.869098730610056
doings,0.8688681235220876
rubbed,0.8685508045642594
nettles,0.8683524223190501
approaching,0.8679964030683376
meats,0.8676433184870533
moreover,0.8653169274467111
ploughing,0.8628695561214665
roofs,0.8623865855058058
sugar,0.8619733900895952
swords,0.8618098179832949
inquired,0.8616669613258086
dew,0.8615361150846395
beechwood,0.8604773630316591
nimble,0.8603353318678789
description,0.8594550127718734
sty,0.8589917151053035
sow,0.8589917151053035
jolly,0.8589917151053035
bushes,0.8584790598278185
obtained,0.8580560753003941
dug,0.8579105794263697
talers,0.8568918431901829
crowed,0.8557644979155969
gray,0.8548005698814338
whoever,0.8542512508024804
showing,0.8537481775743092
foliage,0.8531364818670546
safely,0.853001015285376
admire,0.8528077501234765
chicken,0.8527923093158936
event,0.8519243533111598
daughters,0.8518819195333129
aunt,0.851658203457117
observe,0.851390210716087
upright,0.8511577929181913
roads,0.8504413956225856
happiest,0.8500906050404442
buildings,0.8495323615551462
anemones,0.8488852934820726
coffin,0.8484940567224851
distinctly,0.8476135351031545
stall,0.8469920914540099
oats,0.8468051916306315
quantity,0.8459944447779134
weeping,0.8456497236314906
nurse,0.8455521020357395
mann,0.8453701645046376
liquid,0.8448527372257965
goody,0.8444675416118113
coughed,0.8438906238125755
turns,0.8426768587406245
bark,0.8426088543162935
pointed,0.842310083365089
lighter,0.8402236452096477
knapsack,0.8397519346143252
bye,0.8383031005214281
pin,0.8380210827920445
false,0.8371121812574269
breakfast,0.8370630796948718
kindred,0.8353639998688426
horseman,0.8351477071582991
jewels,0.8351138073988529
partlet,0.8343541597470879
inclination,0.834065975672651
string,0.833448494088507
consoled,0.833293524286346
passengers,0.8322931810990448
tales,0.8322513605026366
pain,0.8312849823709687
heavenly,0.830947892808974
greeting,0.8306181976409128
roam,0.8303108484256051
image,0.830259420760118
accepts,0.8295294193052193
magnificence,0.8292174975003237
splashing,0.8292038250712743
glided,0.8288919152444959
assistance,0.8288570185315519
fits,0.8288249455777533
lap,0.8287767804928743
complete,0.8287145968646165
cheers,0.8276592312156679
marguerite,0.8275939170390088
military,0.8274199822122366
hearty,0.8272669087819239
ceiling,0.82718182130331
monster,0.8259812949309355
nun,0.825749868736512
backs,0.8254237172826987
kronenburg,0.8249541422970376
thine,0.8241323386724424
pointing,0.8239431365075611
bard,0.823783368464248
spirited,0.8234594329897299
vines,0.8225679920220401
haste,0.8218651432006725
knee,0.8217218460907472
utter,0.8214741693436541
wandered,0.8206545135423775
lingered,0.818982613794211
fitted,0.8186857941508817
almighty,0.8182137683693225
robes,0.8178666381885671
hat,0.817677657965619
narrow,0.8173661898133281
manage,0.8171975817793208
butterflies,0.817181242823047
weeks,0.8165335834029347
ha,0.8159878477425557
respect,0.8149726341182928
drag,0.8147578636327367
numerous,0.8109820778065877
dreams,0.8107118861035827
kernels,0.8103810487975311
obeyed,0.8094404698282377
successful,0.8092559876531293
assembled,0.8090442096800942
touching,0.8079757444450026
flight,0.8079699280834453
pleases,0.8070540435625344
spindle,0.8058679677778597
loss,0.8052225312903408
palings,0.8037413016314957
twitchit,0.8028071697855521
tabitha,0.8028071697855521
loose,0.8027063411288327
hind,0.802327107621105
boughs,0.8022281298737092
powers,0.8019570898801454
gleaming,0.8019369147318222
spit,0.8014681574778486
flung,0.8011628483197308
deserves,0.8005755063294342
collie,0.8002978213149342
match,0.7998998947175787
scrambled,0.7984076499802555
handkerchief,0.798049003672435
paws,0.79803258789798
goblet,0.7976675210289956
carpet,0.7974528383821483
possessed,0.7972725468089852
sold,0.79710048552574
pinny,0.7966666382247151
thoroughly,0.7958749250514905
summits,0.7954938612258927
churches,0.795425431528058
snake,0.7949894394750485
tinderbox,0.7946067193549635
delayed,0.7942538576193784
write,0.7936740205241488
odense,0.7936504153473654
lid,0.7933802472197891
flames,0.7932892618301886
yourselves,0.7906579486019902
deepest,0.790354364447625
conjure,0.7899900389234783
slipped,0.7898190489993837
lower,0.789630389585764
flee,0.7893578844669409
entire,0.7886003295465299
fairer,0.7883079876438492
lamb,0.7879599484705688
learned,0.787630259373424
entirely,0.7874752739455099
jorinda,0.7867156231797363
banner,0.786623653100522
wand,0.7859026494766584
strawberries,0.785283650311454
hyacinths,0.7843276168716642
jackson,0.7842896423265665
rowed,0.7818299118371776
muffins,0.7816271444840759
hearth,0.7815088365617308
chairs,0.7811798005609554
musician,0.7807145188933469
troubled,0.7798848611458813
turning,0.7794996837060713
strengthened,0.7793988657221382
necessary,0.7792745721560175
candle,0.7787973123130352
toys,0.7786557288626988
geese,0.7785833945366265
sole,0.7762028019407992
lightning,0.7760159071983808
blushing,0.7754404086698358
outstretched,0.7753358142996027
meant,0.7750235073459123
instantly,0.7748666754935427
prospered,0.7735911788929646
habit,0.7730648883597315
flax,0.7729397840365997
lack,0.7715396730509642
grove,0.7708786657646098
shawls,0.7697768280200018
joke,0.7695814423683691
awe,0.7695405531412699
sniffed,0.7694672834303096
feelings,0.7694052256321406
success,0.7693922656110104
commenced,0.7692218713099179
festivity,0.7686993054486538
wound,0.7684491991889839
immensely,0.7683320292466159
firm,0.7679040723767414
valley,0.767748855233367
salmon,0.7669222269228431
shillings,0.7665847369679326
linden,0.7655308351544348
danger,0.7644475258616321
madonna,0.7642933622271404
curious,0.7638705385743972
cheerfulness,0.7637509847859304
whiter,0.7635364644731325
horseback,0.7635049055495307
fondled,0.7631845333346196
altogether,0.7629700694383044
boom,0.762278851781451
likely,0.7621677346146104
shoot,0.7621568047078858
sounding,0.7618784422832288
sailed,0.7617070055758584
shelter,0.7616005139257414
carve,0.7614309570334699
piano,0.7609316799616117
swept,0.7603607645806842
swim,0.7599273168886695
admiration,0.7583320101814017
snakes,0.7581794637810748
waist,0.7575273015412772
stalks,0.7573807673117721
limits,0.7571701407651281
ham,0.7571063401853025
pope,0.7566197550313097
compared,0.7564352408211348
fears,0.7562642183342037
thrush,0.7556870921585156
grateful,0.7551035327320724
scented,0.7549063052905919
lime,0.75490627055551
pat,0.7546002652061319
