,TF-IDF
picking,0.7013412559433945
violent,0.6994520632470099
entered,0.6992897030394876
making,0.6991709354735072
mannikin,0.6989295623530596
ashputtel,0.6987700776939992
kicks,0.6987487882901902
discovered,0.6964293262215693
cruelty,0.694670428755854
tonight,0.6940895694838914
serve,0.6921475894998945
rascal,0.6919689201100748
bend,0.6881210283162471
grinning,0.687624194897648
gnaw,0.6875096664993594
fierce,0.6874386836896682
heavily,0.6869750222636921
fair,0.6866420747660539
sad,0.6853857261483882
compare,0.6852239929905288
throwing,0.684057924006028
silence,0.6835505015483236
five,0.6830004878338807
thousands,0.6828407948173603
morrow,0.6819595376753389
injury,0.6816503992447529
stool,0.6814326230163434
badger,0.6812422148555123
scuttle,0.6806485850428278
coal,0.6806485850428278
roses,0.6804568068529125
bruise,0.6803458995000469
hearing,0.6803294694088726
landlord,0.6796993305431194
spend,0.6791912676098154
breadcrumbs,0.6777685626137473
spell,0.6777292142152451
peasants,0.6766792302381077
dream,0.675782512943505
guests,0.6755750610498712
conquer,0.6755067384879745
listening,0.6729216850946194
beds,0.6729012674004183
polish,0.6726311601930752
dumpling,0.6725711644544191
missed,0.6721276625910246
forbid,0.6711597890302304
salt,0.670130502791807
shouting,0.6697775970108151
heap,0.6693616746210211
annoys,0.6691910827727083
anne,0.669186867719368
lisbeth,0.669186867719368
spindle,0.6686192075670184
butter,0.6678861421668794
cause,0.6667813824793761
sound,0.6667655870615368
hanged,0.6664277935701548
misled,0.6639474230808421
beetle,0.6623385696502142
sparkled,0.6623150100786627
cackle,0.6618782786514404
trap,0.6618782786514404
late,0.661855605574617
roared,0.6614883289914578
counsellor,0.6613116321428798
revenged,0.6612033452827213
pardon,0.6610830295460612
whence,0.659872038390713
labour,0.659779058256731
bent,0.6596041700061186
urged,0.6587308857444925
hope,0.658495983419934
raging,0.6548200426490576
swore,0.6548141137468817
fiend,0.6543133445914066
bucket,0.6538670839083658
dish,0.6529281542810126
easily,0.6522993017971278
account,0.6514724428563092
pots,0.6514658928339028
smote,0.6507844843810798
pleasant,0.6502063039762327
frightened,0.6494177745938812
crack,0.6487283001057154
riding,0.6481480680470713
unicorn,0.6480595588662097
rats,0.6470296285893948
persuaded,0.6469150335100586
unhappiness,0.6460839265312744
doomed,0.645906902790671
hundred,0.6459060257281601
glasses,0.6458932342015176
roughly,0.6457452644270298
seventh,0.6450067140892503
ungrateful,0.6439849953336582
joy,0.6435271239565683
whats,0.6433109731588645
lamb,0.6426255708652244
younger,0.6424432820889554
faithful,0.6423650746271855
bank,0.6421880073448771
tread,0.6420572992374193
inferior,0.6416024403801397
excited,0.6410701365619473
cup,0.6406249751541826
wretched,0.6402233372644037
knowing,0.6398591848105388
befallen,0.6390532911740404
baskets,0.63854564471318
single,0.6383991378583218
strangle,0.635967413249868
daily,0.635727998071316
threatened,0.6345049773612277
tall,0.6343606164324099
maypole,0.6343606164324099
sounding,0.6339323163801047
crowd,0.6333187372110902
unable,0.6328324060164675
fill,0.6326787256247552
forbidden,0.6324425959062157
hurt,0.632295345925358
otherwise,0.6322255414456517
travelling,0.6321904032367585
sank,0.6317360857651746
whip,0.6313150661233569
bachelor,0.631173346684641
future,0.6309413664001693
complete,0.630923190700686
bull,0.6305852201294294
listened,0.6275903652074395
light,0.6275485346081005
tabitha,0.627066104814578
sentence,0.6269550681109174
pronounce,0.6269550681109174
worked,0.6269518181641951
forehead,0.626178055822895
marks,0.6258899344776706
hastened,0.6258060845687323
malicious,0.62564626528146
elegance,0.6254449256433227
clock,0.6239275379398186
sulky,0.6239274607583445
drunk,0.6234041165875759
gnats,0.6223319395081013
affectation,0.6220524285538955
sniffed,0.6220524285538955
musician,0.6216701231098545
bodies,0.6214493001708017
cudgel,0.6209481382495208
rebounded,0.6203156248378963
claws,0.620282184872459
ale,0.6201224799020357
loved,0.6197443579778916
flight,0.6195456547477891
envious,0.6184454343742137
restrained,0.6183957649834863
mischief,0.6180359592550456
growler,0.6175512710416331
slave,0.6174133307874009
ilsabill,0.6174133307874009
point,0.6167825402963911
pillow,0.6166515908697932
wilt,0.6161858487275496
tub,0.6156722265831042
squirrels,0.6156381120035487
arose,0.6155497702356448
caw,0.6117656859939808
twice,0.6115567418267628
whoever,0.6114837782341057
written,0.6114635232266371
sausage,0.6080273619786709
destroyed,0.607924837491137
holle,0.6079005055780531
sailing,0.6075912764451269
absurd,0.6068479010978484
noble,0.6068479010978484
burn,0.6066914615387002
folks,0.6066797724444801
poked,0.6060999149781034
deer,0.6059672966788496
hours,0.605862964631277
employment,0.6057090546917346
remember,0.6057090546917346
wide,0.605342968559049
barrel,0.6051162951067608
shoe,0.6049766028191341
sympathy,0.6040455239933046
behaved,0.60357236026564
stepdaughter,0.6034550412091808
growling,0.6030874902628677
screwed,0.6027635051738618
dost,0.602680226416709
mill,0.6025029196741355
gift,0.6024894491011827
itself,0.6023982029294843
mark,0.6008025087083477
uttered,0.5992675412279478
handling,0.598976521607544
forsook,0.598976521607544
clear,0.5988305722286031
bid,0.5985466107313613
hid,0.5977549509212976
school,0.597568865013716
violently,0.5970009997826209
rods,0.5959226525210125
mantle,0.5959226525210125
seizing,0.5958186734643167
declared,0.5957495335267824
chain,0.595058344204455
owl,0.5949575800247029
bold,0.5935594566084843
wren,0.5929733791189431
stared,0.5927516774287835
beside,0.5915242846829203
train,0.5912269334518009
clucked,0.5893725850399555
lazy,0.5888251040963106
flea,0.588654199669574
coolly,0.5884518143816947
kissing,0.5880453282611633
severely,0.5880183478650199
nerves,0.5880183478650199
envied,0.5879854557097937
smashed,0.5878652622968104
spoon,0.5878652622968104
atoms,0.5878652622968104
meddling,0.5878652622968104
fright,0.5869014535264275
leap,0.5867673460128573
scarcely,0.5852079529582986
thieves,0.5846748210023256
ashamed,0.5830449531345792
bacon,0.5828272226447229
encouragement,0.5821838123838766
pierced,0.5815484995102433
fancied,0.5812784960364827
dressed,0.5812783210305443
hoarse,0.5812181410112055
everybody,0.5810854562974945
spite,0.5809520214825418
su,0.5809292546077267
grasshopper,0.5809233891837996
blamed,0.5807222621789287
respect,0.5799389021313411
soup,0.5794804765100661
muttering,0.5793014291971798
dont,0.5790320159196428
contained,0.5785462167941704
ravens,0.5782914777040834
snikke,0.5773502691896257
snak,0.5773502691896257
snakke,0.5773502691896257
spurs,0.5768282829319666
devour,0.5765521890997155
scratches,0.5762622358304793
smothered,0.5757975431980729
sulkily,0.5757555318217666
sharp,0.5755877071060769
raven,0.5752817187166335
troublesome,0.5744039461435911
ida,0.5735639015012753
doublet,0.5733159217375416
pantaloons,0.5733159217375416
rap,0.5733159217375416
measure,0.5733159217375416
coxcomb,0.5722108279166038
manikin,0.5719993500499105
drive,0.5688049203872853
easy,0.5687786282669254
wallface,0.5682714493040023
chicken,0.5681407243919345
stuck,0.5678388641111132
doubt,0.5674985181053984
paws,0.5665021647870339
croak,0.5662387961303363
plague,0.5661445849195399
horns,0.5652348457322455
luckily,0.5638155147741055
fled,0.5624736118043366
racket,0.5620488309661472
fearful,0.5620488309661472
travel,0.5618283264492954
rude,0.561358050324097
knees,0.5608475716159016
pussy,0.5597006191959008
breakfast,0.558975724459868
mans,0.5587548828199969
coverings,0.557676231991419
giving,0.5572445930679946
chairs,0.5567564027153261
patience,0.5567102925003438
secretly,0.5563584268069234
chatter,0.5552495250710182
waggoner,0.5552495250710182
hence,0.5551717643669342
celebrated,0.5551717643669342
alack,0.5549693715193618
enemy,0.5525918042617715
bloody,0.5521044501513289
note,0.5520683839587053
losing,0.5507239514193615
broom,0.5496514055550624
ugliest,0.549011516326833
laugh,0.5488952496840076
prayed,0.5483112971216451
betray,0.5483112971216451
frozen,0.5480121489907113
hat,0.5478588008995146
insulted,0.547358660123482
touchy,0.5471027829018745
utter,0.5470250885656873
touch,0.5468449666552317
nine,0.5468165028892193
despairingly,0.5463935887842758
charm,0.5460168994734741
used,0.5460112874327863
superfluous,0.5456986630279518
tasted,0.5451317507755937
closed,0.5449598224205973
reproached,0.544257216190132
unknown,0.5439971065677648
braids,0.5436073550469506
smash,0.5432652444629845
bang,0.5432652444629845
mewed,0.5416958303689925
deep,0.5416476941674094
herd,0.5412791830777364
nevertheless,0.5404978426779092
smacked,0.5403751812433945
railings,0.5401529697355856
change,0.5399137459347816
chattering,0.5388964328526901
frogs,0.5387560391225754
tea,0.5387024165909842
oho,0.5384644595576583
string,0.5382511536277417
forgive,0.5381879205728731
driving,0.5378501813272728
marched,0.5376941890843397
alexander,0.5376941890843397
reproved,0.5376941890843397
onions,0.5376941890843397
whosoever,0.5375930257795755
tongs,0.5362075772587078
interesting,0.5360501882688766
countries,0.5357829523830541
pluck,0.5355481313420105
crossly,0.5354556216690857
stepmother,0.5354543922016923
tittle,0.5350875950294706
law,0.5342144419149144
wore,0.5335560497423679
screw,0.5324692613919542
tale,0.5324225098689785
bitter,0.5321421180782038
wrapped,0.5320306235481455
steed,0.5318577205453336
spin,0.5307164593834108
sand,0.530374688181914
monster,0.5296829570266328
conceited,0.5295997424448834
flames,0.5287125898210869
burst,0.5287125898210869
coals,0.5287125898210869
comfortable,0.527384723756273
cats,0.5272729074143924
hurried,0.5271677198781652
agreeable,0.5263970635934452
talking,0.5262908798544916
cured,0.526093589671249
endured,0.526093589671249
catherine,0.526093589671249
touching,0.5259307649815746
opposed,0.5257999484909279
snail,0.5255812860205069
likes,0.5250892731668789
leavings,0.5250892731668789
capering,0.5239943855869071
entice,0.5220862336719896
minutes,0.5216808682945048
fairest,0.5210495197689141
dwelling,0.5210495197689141
blame,0.5206947242735116
nights,0.520206318210455
tumbled,0.5197558220241241
blown,0.5187938801894402
storm,0.5187938801894402
willing,0.518335733126801
shuddering,0.5177970395151847
ragamuffin,0.5169743735536162
contemptuously,0.5169743735536162
tinder,0.5155844852185955
bare,0.5153008634687025
yielded,0.515047352606032
hatred,0.5146888574540599
aback,0.5141231941892281
giannina,0.5120264925247733
sons,0.5112024952131997
persistently,0.5110045408905886
humor,0.5104087455700614
tobacco,0.5102538171060904
pipe,0.5102538171060904
degrees,0.5099167751469881
ventured,0.5099167751469881
pried,0.5089693353985882
searched,0.5089693353985882
grete,0.5086649354610415
sits,0.5085509203312267
amusement,0.5085121704281111
grown,0.5081325515151045
overcome,0.5076757138992782
costly,0.5070408893929569
trod,0.506968690091246
pocket,0.5069415836197383
wise,0.506405482011772
pole,0.5061154059609427
line,0.5047066023479434
cheated,0.5039507798237974
bond,0.5039507798237974
rake,0.5033777707091833
handsome,0.5025207398361139
pretended,0.5023319661594507
rarest,0.5013290507987986
prettiest,0.5013290507987986
thin,0.5012036052445047
weeping,0.5000759758205958
lock,0.5000058069423958
sally,0.49987003643557615
henny,0.49987003643557615
coarse,0.49965737949711403
annoy,0.49928387323130674
services,0.4987092207262366
gate,0.4987092207262366
ends,0.4984947333546805
dumb,0.4984078544272699
shop,0.4983940513185242
pair,0.49837360481725435
traveler,0.4977949034654389
frightfully,0.4976487146613181
exchanged,0.4974684474410629
shawl,0.49664949685020254
precious,0.49662789773549115
wherever,0.4962290820328943
surlily,0.4961021565150971
ash,0.4958699098423882
bita,0.4956013576966331
name,0.49545229601671464
cleverness,0.49520202889056114
mistaken,0.49516762682776416
deeper,0.4947235575154282
coffin,0.49440905942829644
roar,0.492800576134107
roaring,0.49212046380873853
snapped,0.49181766897765994
boiling,0.4917458226327799
dogs,0.49097325791217744
lame,0.49081690650445986
wantonly,0.49048676749895587
grubs,0.49048676749895587
tin,0.4897491011138782
impatiently,0.48920785960748775
scenes,0.4881367018671278
certain,0.48771800072136795
goats,0.4874952696372482
nail,0.48738416562124387
mumbled,0.48729313452349055
rang,0.4864888694351212
cure,0.4856908223473467
matz,0.4853606986314062
ploughing,0.48530810533296015
disgrace,0.4850126241235738
wrung,0.4850126241235738
wrong,0.48313957354975173
whirlwind,0.48291397850486567
fanned,0.4826226223551083
warmed,0.4826226223551083
embers,0.4826226223551083
smoke,0.482022704280231
doubts,0.48196766665377455
hobblety,0.48154123140306576
jib,0.48154123140306576
turnip,0.4812847747992373
driven,0.4809657232493522
potatoes,0.4809657232493522
molly,0.48083372100060195
battle,0.48049325393424236
brute,0.47990519822139893
branches,0.4798400299522021
dust,0.4781416901054203
existence,0.4781416901054203
visit,0.47779568108460935
likewise,0.4770999266118004
police,0.4766168083602017
wishing,0.47578269701697273
vegetarian,0.47565168983515116
limping,0.47348611574810695
fountain,0.47334884449940573
cool,0.47334884449940573
works,0.4729743167265008
explain,0.47267833280805965
remains,0.47226628846872437
gathered,0.47226628846872437
stripes,0.4714563675195391
hay,0.4714563675195391
rare,0.47083021992822044
besides,0.4704538354497411
priest,0.4702110829935493
mass,0.4702110829935493
oranges,0.46988562747756274
pears,0.46988562747756274
lobsters,0.46988562747756274
haughtily,0.46978305243829643
imp,0.46978305243829643
pond,0.4695179101477268
died,0.46852549719204306
bound,0.4685240513510369
bunny,0.4684518680187156
animal,0.4683698565689245
manners,0.4682275882551374
terrific,0.46790489856658757
happening,0.4676786388857322
dragged,0.4667707504925689
force,0.4666586307762286
motionless,0.46535771327036346
kissed,0.46477036341374517
plates,0.4647010793481369
turks,0.4643955106350364
clench,0.4643955106350364
paltry,0.46425414107431673
heed,0.4642461065980178
lamentations,0.4642461065980178
pearl,0.4638431149445904
pettitoes,0.4637812760343389
cauldron,0.4633742468475228
screamer,0.4623493207650588
perform,0.46191512011315694
keeping,0.46191512011315694
enraged,0.46166241294523913
martha,0.46094843723565115
comforted,0.4603671361333861
boldly,0.4598642206238851
deed,0.45918639634321895
consent,0.4588794020577933
squeaked,0.4587233532980195
chimneys,0.4585109075466038
wonder,0.45760890789090286
bind,0.4573434992417581
apples,0.45677735618654636
shrill,0.4563113760191656
arguing,0.4563113760191656
tones,0.4563113760191656
st,0.45622533990465136
counsel,0.45589169526942525
case,0.45566663920316924
observed,0.45536851271661044
hurting,0.4547204552750866
wiser,0.4547204552750866
approached,0.4546149762890942
carefully,0.4546149762890942
spit,0.45446250504837193
pricked,0.45392221198599814
raise,0.45350031732807367
sparks,0.45350031732807367
shrieked,0.45336555502222875
actually,0.45175525558131013
plain,0.4516775944537766
dipped,0.4501132270492304
follow,0.4498876469768124
supposed,0.4498876469768124
road,0.4498876469768124
theres,0.44973116161253873
rejoicing,0.4496560117792921
rise,0.4491931470022954
express,0.4491483541958158
tempers,0.44814080580587423
banks,0.44814080580587423
rogue,0.4473604125281111
subdue,0.4473238657383657
exclaims,0.4473238657383657
soundly,0.44612035017074897
risk,0.44585114897786443
pigeon,0.4456232251204421
properly,0.4438363321002546
paused,0.4437989165275269
hinges,0.4436851741396862
peeped,0.4436851741396862
shoot,0.44358628945344014
support,0.44358628945344014
inhabited,0.44339278881352046
doubted,0.44339278881352046
disputing,0.44339278881352046
sewn,0.44254559754865974
drowned,0.44254559754865974
quit,0.44254277002997344
stands,0.44222804270048477
jar,0.44131640801995414
raspberry,0.44131640801995414
present,0.4411993965805152
scornfully,0.440903220382992
busybody,0.440903220382992
affairs,0.440903220382992
spat,0.43924403349875
understanding,0.43924403349875
ferocious,0.4384932724879894
contradicted,0.4384295932781528
peacefully,0.4384235079448868
regularly,0.4384235079448868
snored,0.4384235079448868
stag,0.4378314528811056
pitch,0.4373043293298536
slut,0.4370042072702409
happy,0.4356837608598673
highroad,0.4342837956159296
ducks,0.4340293966744955
huddled,0.4329994108218003
barricaded,0.4329994108218003
lodgings,0.4322997078290839
intrusion,0.4322997078290839
habit,0.4322997078290839
showed,0.43191770809446905
circle,0.43191770809446905
grinned,0.43191770809446905
sensibly,0.4316765042144103
conform,0.43148944906600417
rules,0.43148944906600417
deepest,0.43033563612380893
dungeon,0.43033563612380893
sore,0.4299826170930693
willows,0.4299826170930693
frightening,0.42910376543566264
today,0.42910376543566264
stepsister,0.4277613337028149
disagreeable,0.42755417953844044
hi,0.42728474735116645
unbidden,0.42728474735116645
desired,0.42700120656804474
sale,0.42700120656804474
scattered,0.4268151184440058
rack,0.4268151184440058
basket,0.42632710069917057
switch,0.42632710069917057
bottle,0.4256086633019627
quietness,0.4248981119232687
persuade,0.4248981119232687
godchildren,0.42443519623865655
stealer,0.42443519623865655
crumb,0.42443519623865655
fifteenth,0.4238979709651548
scent,0.4232618558569154
marriage,0.42281047098978025
dissatisfied,0.42281047098978025
kings,0.4227330429306094
cooking,0.42226977677388605
fires,0.42226977677388605
pausing,0.4220899391979639
especially,0.42189081867419764
perching,0.4217535086223884
peck,0.4217535086223884
expressing,0.42165871174588104
mode,0.42165871174588104
polite,0.42165871174588104
facts,0.42117917901998037
zero,0.4209121820226455
spirits,0.4209121820226455
perdition,0.4199348550665655
hoofs,0.4198782790045105
treading,0.4198782790045105
born,0.4198370614996505
curled,0.41949153007059536
worm,0.41949153007059536
lies,0.41949153007059536
mop,0.4191345571805712
howl,0.4188234670786814
notice,0.4187806703077472
marsh,0.418287749916464
shameful,0.418287749916464
muddy,0.418287749916464
lighted,0.418287749916464
banished,0.41806299222751026
hereupon,0.4173714977303656
sigh,0.4173632744725333
antechamber,0.41735974623641847
request,0.4167360809244932
sounded,0.4165422321960645
halfshut,0.4163982818802495
silently,0.4163982818802495
opposition,0.4163982818802495
agitated,0.4152772375771463
visions,0.4152772375771463
rafter,0.4141407689015359
pattering,0.4141407689015359
stretches,0.4136290405351403
looks,0.4136290405351403
endure,0.4136290405351403
informed,0.4135933800291796
test,0.4135933800291796
assumed,0.4135933800291796
excuse,0.41294262381316754
streamed,0.41294262381316754
image,0.41254163574564
guest,0.41222990314276564
outlandish,0.41193427819657097
turning,0.41193427819657097
jasmine,0.41185878032602047
bells,0.41185878032602047
beauteous,0.4115048804266028
fry,0.4109426316905176
spoil,0.4109426316905176
steak,0.4109426316905176
miles,0.41018660912879507
thousand,0.41018660912879507
scandalous,0.4092836767677459
calves,0.4089560308294571
sheep,0.4089560308294571
begone,0.4086979159148049
chandelier,0.40798764445674546
officers,0.4078841203986989
wakened,0.40773015706257243
pastor,0.4074984459720759
pulpit,0.4074984459720759
fumed,0.4068315489195272
guessed,0.4068315489195272
split,0.4068150096405425
sung,0.4063118209919836
boon,0.4063118209919836
repaid,0.40579416024320786
returning,0.40579416024320786
interest,0.40579416024320786
constable,0.4042070462552452
relieve,0.4042055059730446
feelings,0.4042055059730446
cleaning,0.4042055059730446
powerfully,0.4040905862361505
named,0.40362801363555545
struggling,0.4029929211315704
swept,0.402763678290764
upsetting,0.402763678290764
wares,0.40256931304203464
card,0.4024169562681972
dung,0.40200888485272646
strutted,0.40200888485272646
feared,0.40114026813620396
tan,0.40114026813620396
soothe,0.400233866683425
truth,0.400233866683425
appeased,0.400233866683425
savage,0.40017060078930133
insolence,0.4000222695507164
lustily,0.4000222695507164
setting,0.399691399261397
curiosity,0.399691399261397
pollard,0.3996031764402698
damp,0.3996031764402698
toes,0.3993174027398074
loose,0.39913024655314466
possible,0.3990372916264267
puts,0.39872188023443006
thieving,0.398660288506148
quacking,0.398660288506148
grounds,0.398660288506148
passing,0.398660288506148
proclaim,0.39849646285955576
passionate,0.3980560144040553
pepper,0.3980560144040553
snuff,0.3980560144040553
means,0.3979629589982461
saving,0.3979629589982461
vexation,0.3978264161219157
overflowing,0.3978264161219157
desert,0.39729302683677026
pitiless,0.39729302683677026
misery,0.39729302683677026
exercising,0.39675850975498306
joined,0.39675850975498306
attentively,0.3944740543621442
watching,0.3944740543621442
snores,0.3944740543621442
heartily,0.3942606199373508
rushes,0.39329602779006956
tormented,0.392989361759872
silent,0.392989361759872
stilled,0.392989361759872
gnawed,0.392989361759872
ugh,0.3928990184003838
laborer,0.3928990184003838
farm,0.3928990184003838
emptied,0.3928990184003838
marguerite,0.3924121896192868
difference,0.3924121896192868
offended,0.3924121896192868
climate,0.39186640655802923
disputed,0.39181878511452467
danger,0.39174765227354297
nibbling,0.3907668255738554
cucumber,0.39066493426111243
merchant,0.3899543192258011
poly,0.38930276780828627
forgetting,0.38860898228738905
pans,0.3886031257729376
trade,0.3886031257729376
smuts,0.38789161831727526
tumbling,0.38789161831727526
windowseat,0.3877733579707766
madman,0.38739663256521617
tanned,0.38696143017116613
abominably,0.38696143017116613
spilt,0.38645988665192854
drawers,0.38630525129235704
jane,0.38630525129235704
cake,0.3860644232444639
unmistakable,0.3856661732244456
improved,0.3856661732244456
noticing,0.3856661732244456
snow,0.38442885542606536
clank,0.38442885542606536
delightful,0.38442885542606536
jars,0.38442885542606536
echoed,0.3838629612852384
outskirts,0.3838629612852384
rising,0.3838074566446855
woke,0.3838074566446855
mauled,0.3832613947621333
rampion,0.38322736497163606
steal,0.38322736497163606
honourable,0.38309942580279527
approach,0.38265293982778953
princes,0.38265293982778953
early,0.38215762418895866
scanty,0.38215762418895866
knight,0.3820155948123637
stab,0.3820155948123637
pursue,0.3820155948123637
board,0.38163868891403796
throats,0.38163868891403796
prey,0.38077006121426776
impertinent,0.38077006121426776
arrive,0.3795703811131293
affronted,0.3795703811131293
twitchit,0.3795703811131293
scarcity,0.3795317701470122
poaching,0.3795317701470122
pheasants,0.3795317701470122
bitterly,0.3795317701470122
questioned,0.37923723868702597
jump,0.3790107457682416
bugle,0.3790107457682416
roe,0.3790107457682416
fruit,0.378553426451436
roots,0.378553426451436
blossom,0.378553426451436
snarling,0.37849306590955567
worrying,0.37849306590955567
rocks,0.37849306590955567
bumping,0.37849306590955567
post,0.378374641133555
sickness,0.37823867453512394
sooner,0.37823867453512394
jokes,0.37764272272520727
roguish,0.37764272272520727
sinner,0.3775372423069544
quilt,0.3775372423069544
stove,0.37750462859874345
fixed,0.3772758912342321
leetle,0.3771924709373652
satisfied,0.3770790934161197
remain,0.37688074590487824
polluted,0.37688074590487824
stickleback,0.37671025085385024
snapping,0.37671025085385024
floundered,0.37671025085385024
pricking,0.37671025085385024
breath,0.37671025085385024
pleases,0.3761828329081069
catskin,0.3761828329081069
squirrel,0.37611509731002596
confesses,0.37611509731002596
silvertail,0.37611509731002596
shouted,0.37611509731002596
roguery,0.3760773996347024
separated,0.37571942490716026
token,0.374317923324881
pity,0.374317923324881
dearer,0.37430355521640607
silver,0.37430355521640607
situation,0.3741387613098701
clerk,0.3739824704622388
latter,0.3733309370212954
quieted,0.3727193490584092
flutter,0.3727073224861521
oblivion,0.37203644275915393
shapes,0.37203644275915393
sink,0.37203644275915393
pavement,0.37198277471974084
dreadfully,0.37198277471974084
vanished,0.37198277471974084
healed,0.371595203489273
journey,0.371595203489273
wizzz,0.3715151828399135
squeak,0.3715151828399135
zizz,0.3715151828399135
wizz,0.3715151828399135
peevish,0.3715151828399135
faces,0.37098178744665666
stiffly,0.37098178744665666
tulips,0.37098178744665666
snoring,0.37071621294481555
sandy,0.37040881906584106
handfuls,0.37040881906584106
dearly,0.3694409854935167
weeks,0.36942706665284125
impatience,0.36942706665284125
narrower,0.369320024568047
fight,0.36927893632728664
challenge,0.36927893632728664
ascending,0.3689190567252083
garland,0.3689190567252083
stomach,0.3685558689167812
stones,0.3685558689167812
reared,0.36753914764142165
alighted,0.36753914764142165
prenez,0.36703757120800334
enfants,0.36703757120800334
garde,0.36703757120800334
aux,0.36703757120800334
therein,0.3670056354764221
moaned,0.36672641981160453
baker,0.3658531381976657
chinese,0.36566292013420076
whispering,0.36566292013420076
feather,0.36548530396204226
wealth,0.36548530396204226
fever,0.3653012258180473
confined,0.3653012258180473
alms,0.3651838607583589
betroth,0.3644063807567484
slaughter,0.3644063807567484
screams,0.3639069643362836
dishes,0.36380525782708456
bounded,0.36348299129472716
animals,0.3627612272920642
scrubbing,0.36252163382881997
brush,0.36252163382881997
soap,0.36252163382881997
storeroom,0.36252163382881997
flannel,0.36252163382881997
swallowed,0.3622167721509159
spoken,0.3622167721509159
provide,0.3619172053473437
several,0.3618526686591581
intention,0.3611965638297411
pride,0.3611900380645601
spread,0.3611900380645601
grows,0.3611900380645601
keys,0.360820594610009
unlocked,0.360820594610009
closet,0.360820594610009
footstool,0.36060775931661443
larger,0.36051337240298953
yards,0.36045492518613914
safeguard,0.36045492518613914
jorindel,0.36045492518613914
movements,0.3603034156484269
comparison,0.3603034156484269
features,0.3603034156484269
beggars,0.3603034156484269
expressed,0.3603034156484269
sufficiently,0.3603034156484269
crabb,0.36029659259142743
doctor,0.36029659259142743
village,0.36029659259142743
harnessed,0.36029659259142743
knowall,0.36029659259142743
watched,0.3599086223177471
vermin,0.3599086223177471
humph,0.3595258533148238
tales,0.35932144874611244
story,0.3593031693971759
pastry,0.35875253221245795
disarranged,0.35875253221245795
consequence,0.35875253221245795
attendants,0.35860752416819297
pursued,0.35860752416819297
smith,0.35768410979655607
forge,0.35768410979655607
passages,0.35768410979655607
conduct,0.3574716413731884
courtiers,0.3574716413731884
cautiously,0.3566394658313808
hurriedly,0.3566394658313808
retreating,0.3566394658313808
safe,0.3564802033526646
merely,0.35644237061837364
wants,0.3562907174395018
deceive,0.3562907174395018
improper,0.3560115702494709
karen,0.3560115702494709
shocking,0.3560115702494709
shelter,0.3559153581645192
runagates,0.3559153581645192
elsewhere,0.3559153581645192
surly,0.3559153581645192
sneered,0.3555799276466125
simpleton,0.3555799276466125
quarrelled,0.35539065220371874
quarreling,0.35539065220371874
sleepless,0.35539065220371874
roast,0.354838496648159
different,0.354838496648159
salad,0.354838496648159
cakes,0.354838496648159
wrap,0.3548383998847871
dough,0.35425168440748955
hurricane,0.352320034439611
galloped,0.352320034439611
sold,0.3522631524576036
huckster,0.3522631524576036
householder,0.3522631524576036
pains,0.3519175835641498
likely,0.35175244077220086
ordering,0.35175244077220086
tis,0.3515022090295104
soot,0.3514384408300326
scorned,0.3511176086928133
crinkly,0.3502254129596907
holding,0.35009265104030485
blinking,0.35009265104030485
league,0.34973684726738385
overtook,0.34973684726738385
halle,0.349584665246297
remind,0.349584665246297
destroy,0.349584665246297
heathen,0.349584665246297
venus,0.349584665246297
plough,0.3495135939412337
press,0.3495135939412337
thorough,0.3494647811765298
beating,0.3494647811765298
godless,0.3493273015688578
miserably,0.3493273015688578
excitedly,0.34906218393069033
propensities,0.34906218393069033
extinguished,0.34906218393069033
threepence,0.3476715704051056
simple,0.3476715704051056
hearted,0.3476715704051056
separate,0.34759246690747325
decide,0.34759246690747325
tastes,0.3458511995545191
owing,0.3458511995545191
refined,0.3458511995545191
log,0.3458301255807405
uppermost,0.3458301255807405
snug,0.3454581081471643
wretchedly,0.3454581081471643
vixen,0.3453231564916049
china,0.3453231564916049
belonged,0.3453231564916049
pheasant,0.34531088371400637
failed,0.34531088371400637
addled,0.34531088371400637
seeming,0.34472240094300005
prophecy,0.34472240094300005
horn,0.34470201547224366
ado,0.34470201547224366
gore,0.34470201547224366
cleaner,0.3441359373697138
hunter,0.3441359373697138
piebald,0.3441359373697138
hungry,0.3441359373697138
street,0.3440854000071268
contempt,0.3440854000071268
gazing,0.3440854000071268
favourably,0.3440854000071268
stretched,0.3435461680630838
brighten,0.3435461680630838
arise,0.34298333203975356
shoulders,0.3424545864554318
drown,0.3424545864554318
drake,0.3422323315067623
denying,0.3422323315067623
trampled,0.34182608604962833
favor,0.34182608604962833
agitation,0.3414392165841613
realities,0.3414392165841613
pulse,0.3414392165841613
conjure,0.3414392165841613
dainty,0.3411360014742093
stamp,0.34095988406824984
scold,0.34095988406824984
meet,0.34095988406824984
riddle,0.34095988406824984
agree,0.3409000621294127
undertake,0.3409000621294127
meets,0.3409000621294127
clenced,0.34068920789100987
criminal,0.34068920789100987
de,0.3404406131912446
jingles,0.3404406131912446
knocks,0.3404406131912446
latin,0.3401013738497691
understood,0.3401013738497691
quarrel,0.3397297665606091
skill,0.3397297665606091
star,0.3397297665606091
gazer,0.3397297665606091
armour,0.3397033193537884
suit,0.3397033193537884
caring,0.33943267325574805
bark,0.3391282858768859
mist,0.3391282858768859
yelping,0.3391282858768859
propose,0.3386696207632964
