,TF-IDF
shoes,0.8836735047484081
goose,0.8819915519730925
cheese,0.8815560045029337
exactly,0.8808495559893724
exist,0.8788766638209231
jasmine,0.8785262833632417
leaving,0.8777330089132046
notice,0.877353891976896
offered,0.8759266647105736
groaned,0.8753339766572029
building,0.8748309817540295
spoken,0.8744772446720597
sacred,0.8731235149330425
honor,0.8725802593466547
coming,0.8713009784855079
meat,0.8703267882293361
weeks,0.8696556888610483
agony,0.8683206299737414
psalm,0.8664847863012932
speaking,0.8661193463131621
puppies,0.8654338851597354
suffocated,0.8649170355310263
yus,0.8635781072600432
ephemera,0.8631733917909947
speckled,0.8626873451672763
won,0.8610700576829795
snug,0.8610359967396892
roast,0.8607755168487363
gamble,0.8579624413086588
weariness,0.8561476996822187
journeyed,0.854286040103994
fulfilled,0.8542583382563403
solitary,0.8536770648382485
named,0.8502604528791551
appearance,0.8490200469740842
bowl,0.8478657749821369
pleased,0.8473805272912722
swineherd,0.8459595240134394
cotton,0.8450459265015139
ebony,0.8441784429970742
tiresome,0.8439553932002379
ordered,0.8422172753910055
courtyard,0.8421492964866539
lid,0.8418932562524444
fellow,0.8406626325227922
nodded,0.8400445777960431
denmark,0.8387801653506913
forenoon,0.8370137997819073
onwards,0.8366720141498462
companion,0.8361872118458512
helped,0.8351739190995626
keeping,0.8348690581330438
stairs,0.8343165244191
delicate,0.8336172639531731
almshouse,0.8329540201132276
noon,0.8329240112482793
dogs,0.8305531770867478
purpose,0.8295014956410532
fastened,0.8271188990435162
quietly,0.8261742570610073
thicket,0.825769011524661
canute,0.8248598910173104
lucie,0.824784459905489
lands,0.8223971746229095
relief,0.8220606200111411
travelling,0.82197150726227
eleven,0.8217524858000079
figure,0.8210533571956051
mouth,0.8196817958559295
hereupon,0.8191951049491322
sprang,0.8188220758500383
sprig,0.8169946921172272
rolling,0.8167058905147265
seat,0.8166074354088576
stories,0.8165663197769367
mill,0.8121910788826245
gutter,0.8118242532309299
glorious,0.811763588702139
stretching,0.8117248666524453
stared,0.8113660382710333
useless,0.8112633670528788
hide,0.8100024753915382
blows,0.8090601860676923
burnt,0.8081337002686612
striven,0.8074247579438547
hare,0.807358077544014
borrowed,0.8069466871238666
stupid,0.8062446751112143
bite,0.8057778336377844
starve,0.805523480581783
magic,0.8054856566075405
caw,0.8048116808187463
hearken,0.8046737927729473
hazel,0.8028985406626498
pressed,0.8022775996802011
ha,0.8016141751089118
witch,0.8003794188226775
suppose,0.7994556807086668
undone,0.7986084087889245
aunt,0.7980053933566357
stronger,0.797965617433016
roe,0.7970476534056853
jemima,0.7952710441555172
crooked,0.7951379989441832
cousin,0.7948021999423507
tied,0.7943389271429124
mamma,0.7935472425722092
sin,0.7927996642522201
tails,0.7927905393496124
shop,0.7923311011127385
strangers,0.791783084177103
hollow,0.7916148642181104
taking,0.7909108925118224
number,0.7907870437348514
military,0.790673802801131
surface,0.7903860822291493
merrily,0.790256906247166
ones,0.7899980545685008
pigs,0.7880018651862353
betrothed,0.7875849720630415
amidst,0.786712629899749
knocked,0.7860876328527023
mann,0.785904092541053
week,0.7854981068790103
dorothea,0.7853385336409062
watered,0.7851129825720438
expect,0.7849026894655564
dim,0.7842512963667849
everybody,0.784148076679881
talked,0.7840164981041489
housekeeper,0.7827022304609055
gardens,0.7826344096516045
soft,0.7817194274329724
shake,0.7782753033318927
closing,0.7781187768711657
tossed,0.7778037804479738
finished,0.7776538609090411
hath,0.7769229476981614
bewail,0.7753046653704786
sweetly,0.775182169353857
dull,0.7745786820713203
sickness,0.7743578031848707
saved,0.7710805896001394
refreshed,0.7710722283349609
eight,0.7708112764264824
swans,0.7706106324985021
gardener,0.7696775145953272
troop,0.7689833119824314
chickens,0.7682702171458189
swim,0.7668979103769851
whatever,0.7667789638037094
fed,0.7643509983691041
sighing,0.7642515746339988
teeth,0.7638739077699758
bones,0.7631729513577605
drawn,0.7628598305891187
eggs,0.7615604149868168
meant,0.7615368161871343
moved,0.7614502498135387
cheek,0.7598983977210649
disaster,0.7597410753905129
aloud,0.7594603733289425
thither,0.7592154014070125
promise,0.7589891562448687
seeking,0.7580543278684346
flowed,0.7577459686391848
stepmother,0.757410891936184
bells,0.7571494856100823
dared,0.7569068321559179
meanwhile,0.7540295759940336
addressed,0.7521353803973784
unfortunately,0.7511101027047664
pensive,0.7509381192299176
moaning,0.7505312206906125
highway,0.7500064408860281
riches,0.7493017205651822
pair,0.7491499326011355
continue,0.7491175200475133
verily,0.7484852672490713
sheep,0.748047203497505
climbed,0.7479421721177173
appeared,0.7477438469740593
alfred,0.7476096192103905
climb,0.7470246969250507
mine,0.7463960668485681
entrance,0.7445689990433038
altogether,0.7441451641469438
north,0.7438293035690352
rise,0.7405929403306151
reconcile,0.7399541899401416
whence,0.7399541899401416
handkins,0.7395641130109966
shiver,0.739558571160489
desired,0.7393991148709337
forwards,0.7378265253351662
backwards,0.7378265253351662
mirrored,0.7377070428800865
employed,0.7374368238183562
hot,0.735825790655474
laugh,0.7348712926256731
croak,0.7348328666697015
harm,0.7345375562450633
stopped,0.7344302089365603
yesterday,0.733031904744992
drawer,0.7327842282918979
nettle,0.7325546197396475
approached,0.7320670935260447
consented,0.7314767518761955
heartbook,0.7298568917414513
change,0.7296522402547185
growing,0.7295855650826872
ashputtel,0.7295588803931389
innocent,0.729129987628592
worked,0.7289018026039176
silently,0.7284838806291986
desert,0.7274349238760112
giant,0.7271382984346826
fetched,0.7266082256612927
smaller,0.7265641921874407
fortunately,0.7264926877609217
case,0.7261902845768051
recourse,0.7261590329681629
besought,0.7260061186395492
distance,0.7259530256656845
pearl,0.7245754226434507
memories,0.7230880078134104
conscience,0.7227443505918514
clucking,0.7224104053903488
former,0.722301751454189
dusty,0.7221929647196307
smoothed,0.7220349783511125
wages,0.7211656425584488
lose,0.7203808095734341
disappear,0.7196384365757182
pay,0.719318825936458
twittered,0.7193098444544157
clear,0.7189927955311068
falls,0.7181751312870874
catherine,0.7179239123822079
eve,0.7173240029355317
dressed,0.7153632421007853
burns,0.7145765940758513
moss,0.7144867250400253
bridge,0.7129612547708688
salt,0.7115041195361587
uncle,0.7114818274377444
nevertheless,0.710108283740176
blade,0.7097251059223418
fretted,0.7096048489618558
hidden,0.709411811690598
raise,0.7075329558541614
murderers,0.7071067811865476
den,0.7071067811865476
stable,0.7067188497657619
finding,0.7063057344318532
aged,0.7061528195823665
depths,0.7059477145135413
works,0.7042038934017085
spirit,0.7038014931711831
hammer,0.703197656360895
sixty,0.7019097251179177
firm,0.7012017658568788
bound,0.7008945974810655
apron,0.7004458585786385
kitten,0.7001501523922808
calling,0.6994732997832482
band,0.6982101567182111
lift,0.6967419647872651
dont,0.6957884795468242
ears,0.6951917671487594
rapid,0.6947774754748437
share,0.6944442163087519
flame,0.6923512098140117
ceased,0.691982690992335
mourn,0.691874105808134
daylight,0.691729384092472
stromberg,0.6906030843685549
humble,0.6893939001842863
fro,0.6893294768694969
cares,0.6891854444902885
gentleman,0.6890270322961379
crushed,0.6860348989036464
finger,0.6859904253542077
baking,0.6858026066669332
sorts,0.6847167931733951
watching,0.6840132174750735
creaked,0.6836386374160477
rampion,0.6832766375288156
meadows,0.682699099782528
charlotte,0.6818883237239943
carefully,0.6807613680593014
jump,0.6805413984103844
nursing,0.6803068685309763
sentimental,0.6802732165949419
violet,0.6802732165949419
wicked,0.6800083404514251
lean,0.6797802474848482
estate,0.6795067747008213
wherein,0.6794217501072677
size,0.6792603151050668
pleaded,0.6787808258977375
prophecy,0.6785505647576191
scattered,0.6783743985713354
fluttered,0.6780224976869889
thyself,0.6767496869810339
handsome,0.6766773708230515
ladder,0.674478400942487
whilst,0.6738663554277448
sore,0.6717824507258991
remind,0.671628204016594
clouds,0.6715645156093731
roamed,0.6714406608651635
flames,0.6712991267671969
rooms,0.6691007487028449
student,0.6689958356033248
reply,0.6689958356033248
confusion,0.6689556958807338
forgot,0.6683658621909929
source,0.6623037844551681
prayer,0.6621735681793571
marble,0.6619824849767102
throat,0.6617803257793151
haste,0.6614907832556075
protect,0.6611328483476375
news,0.6608565685828307
bedside,0.6602628519903626
bin,0.6584845030654141
nobleman,0.6584215047981826
greeting,0.6580987826189352
eagerly,0.658060531252755
tan,0.6568258342869608
complained,0.656036952289363
farm,0.656030441680392
hills,0.6555679796628012
canal,0.6551141297293135
silk,0.6541125860771573
lights,0.6540948831969498
previous,0.6535139156367223
disappeared,0.6534848687249336
twelfth,0.6531808241850846
severe,0.6524988037131769
casket,0.6522383500637472
turns,0.6517478111026997
thick,0.6512852442255151
act,0.651163919989327
scalding,0.6503801753925132
nasty,0.650095898134717
fervently,0.6498674232873678
liberty,0.6495432363875967
pointed,0.6484841130645013
wedding,0.6479673397065058
successor,0.646693087231133
blind,0.6451420294436687
colors,0.6445331845481428
storm,0.6443421116437635
welfare,0.6434431108907439
adorned,0.6432087038057298
certain,0.6425502712810611
music,0.6419014804366217
groschen,0.6406115581485189
jewels,0.6403369565555144
godmother,0.6390560415578357
divine,0.6382951694829939
velvet,0.6381701937409171
cracks,0.6377172660439553
war,0.6363622943195504
depart,0.6348077516406645
gentle,0.6347636177956076
metal,0.6342004167147056
rid,0.6340489348413678
feast,0.6325243783132795
caring,0.632277351657409
canst,0.6313159558475274
dig,0.6308085021097403
rushes,0.6291621211406322
chippy,0.6285120607894683
hackee,0.6285120607894683
wove,0.6273165303506705
sir,0.627212201871949
drama,0.6270329583376091
afflicted,0.626929301784144
faint,0.6249340841858513
broad,0.6247800367067919
aid,0.6234251843855981
livelihood,0.6232323711871401
wheel,0.6222262262818637
farmer,0.6217939879992692
inquired,0.6216932267919755
perform,0.6212695851368418
jumping,0.6208068567059516
bosom,0.6199224905153495
books,0.6199146522582737
myrtle,0.6194550716110085
dumpty,0.618962132174939
humpty,0.618962132174939
carrying,0.6187707912290435
spare,0.6181563470276983
grandfather,0.6177832350747161
needle,0.6177439340260071
tom,0.6167460715668992
flowing,0.616654260197016
homesick,0.6160525479489629
rubbish,0.6160339622556774
common,0.6159834706397938
summit,0.615503133416073
younger,0.615255349533607
city,0.6150706823363907
pant,0.6149628301776888
ass,0.6149628301776888
conditions,0.6148371428320296
egg,0.6146268177257638
sincere,0.6146233942183249
talk,0.614026599090321
lane,0.6139453147171104
sort,0.6137727604070686
messengers,0.6126030413721069
bewailing,0.6118181413185799
bible,0.6115319062396478
destroyed,0.6110979717176412
trefoil,0.6108064458027509
twirled,0.6106151045448271
managed,0.6100172013077232
trick,0.6096665866144508
granted,0.6095238857177347
request,0.6095238857177347
forsake,0.6088048188511955
adrift,0.6084844212265715
princesses,0.6083739667467094
befell,0.605877380014342
future,0.6048244494682675
spirited,0.6047896626765268
frock,0.603896380814146
temptation,0.6030638312090807
flies,0.6027540254164957
twig,0.6025513038347505
piteously,0.6016688483837946
plainly,0.601612716109503
feared,0.6012279942302436
hang,0.6009911402899997
page,0.5998587801066316
pearls,0.5992152681372602
cause,0.5990464013072304
leans,0.5986440570394905
driving,0.5985519338154461
november,0.5983780086608934
warton,0.5983780086608934
lion,0.598116057027764
kiss,0.5978076258287184
evil,0.5976273468157425
john,0.5972887110110148
image,0.5971263524205727
represented,0.5968633948985536
striding,0.5967319574482141
soften,0.59620569557248
sympathy,0.5961633322443194
crown,0.5946764973133642
nightingale,0.5943937700342878
orth,0.5927140625636121
penn,0.5927140625636121
please,0.5926050735581101
suit,0.5923207606128478
gambling,0.5921819434251643
dollars,0.5921575144000041
build,0.5921575144000041
wherefore,0.5916948464505174
consumed,0.5916394294378393
laborer,0.5911885688957947
visitors,0.5902891481467716
vessel,0.5900153293722152
holding,0.5894877749733074
bringing,0.5890555225167013
grate,0.5890051767976883
porridge,0.5881495867012652
forms,0.5875821328576146
flitted,0.5875821328576146
send,0.5874819108198228
kindly,0.586918520055829
signifies,0.5857020401845643
existence,0.5851461434251267
printed,0.5848967293463182
cease,0.5844733538043441
escape,0.5843578141547747
pitch,0.583878576060925
lain,0.5827075114377502
blazed,0.582350580550727
seas,0.5806814881217826
grand,0.5806268261326775
rabble,0.5805572506047703
elder,0.5797487587671994
thread,0.5794827156513093
tossing,0.5790089118818622
twitchit,0.5787300530315336
knocker,0.5786611574164755
anguish,0.5783050213867831
evergreen,0.578165844857456
lot,0.5778071851947328
knowing,0.5777537417866325
arose,0.5765601430724526
animal,0.5760635061902979
fowls,0.5739064065458447
larger,0.573814857812114
predicted,0.5717697293141852
ravens,0.5715853110611759
course,0.571139549694061
boatman,0.5708951744354529
harnessed,0.5702334039006187
bind,0.5697455077368161
enchantment,0.5697455077368161
deny,0.5687943170722428
usual,0.5687738786163268
warder,0.5685911705118226
sleeps,0.5680812741399381
perfume,0.5680686854106611
ragged,0.5673587845096371
entirely,0.5666132098509318
chance,0.566310815115631
possible,0.5654245492758205
bleeding,0.5645958025319804
properly,0.5641460388362656
stubble,0.5629158629025856
shalt,0.5627597209645602
watchman,0.5618727732620481
sudden,0.5618451832127922
plants,0.561817801154565
wisest,0.5611438775764837
press,0.5604986215626642
honest,0.5602775572395373
paler,0.5596527333476611
thumped,0.5585483516392313
creep,0.5582768746900857
procession,0.5581479004547081
alike,0.5581032719563122
wise,0.5571850037864923
bends,0.5570050132350997
rejoiced,0.5566757681281322
shift,0.5566329298489847
neighbors,0.55661410392398
least,0.5564788867120509
console,0.5561621860305246
higher,0.5557713436335016
provoking,0.5555755334826864
voyage,0.5552042851679264
fruit,0.5549967481152653
according,0.5546572655065266
appointment,0.5540768505988831
hearing,0.5535412470294325
rows,0.5530693732853142
peeped,0.5530149707042626
medicine,0.5527943169509922
formed,0.5524729248866118
daybreak,0.552471378001518
carrot,0.5523479060244365
balsams,0.5519291920118654
torrents,0.5516692595067991
working,0.5509061098128137
dong,0.5504988722497405
ding,0.5504988722497405
pin,0.5504125329385111
minstrel,0.5499329029343161
brown,0.5481687968652803
circumstances,0.5479605180543193
rock,0.5472715914812558
perched,0.5469406271439743
disagreeable,0.5467882679281265
loving,0.5457250318208904
blades,0.5455448935559472
stir,0.5449055195103248
choked,0.5443512482889326
centre,0.5440814621992351
cheerful,0.5434409481458642
lament,0.5421336360074533
space,0.5420720787830249
drover,0.5420148508763608
awake,0.5417665054722385
starved,0.5411151812859119
oppressive,0.5408498437227507
mornings,0.539089637571784
woods,0.5389661246559072
release,0.5388625277215833
promises,0.5388625277215833
shinest,0.5383712039686075
knees,0.5383524697179862
path,0.5381325014628402
borreby,0.537183860608601
nine,0.5370478977827785
tristan,0.5368429609488249
sausages,0.5359582614802739
beaten,0.5355726764326523
pricked,0.5340883234365842
miller,0.5333991966600277
claim,0.5332136789032899
suffering,0.5330313051871702
conscious,0.5329523278985613
thickly,0.5322648434721499
lake,0.5322648434721499
domestic,0.5321384927010512
pies,0.5313184040046857
silence,0.5308293840189335
magpies,0.5306170226951138
elegant,0.529805882275138
employment,0.5290052515008702
industrious,0.5290052515008702
diligent,0.5290052515008702
sewn,0.5288868890294187
ninth,0.5282793216738306
parsley,0.5278153616634078
echo,0.5271767231513349
fully,0.5269427795339201
choosing,0.5268757979398844
plan,0.5268757979398844
bag,0.5259032622552943
olden,0.5257863459624406
nut,0.5244584560358477
dragons,0.5240929008134044
secured,0.5236102971240186
connected,0.5233178606720221
chapter,0.5233178606720221
burden,0.5225107611942879
violent,0.5222151083440045
discovered,0.5220504899331325
giuseppe,0.521893163461384
shoemaker,0.5199613819681771
leather,0.5199613819681771
fourpence,0.5193293971379888
rejoice,0.5183947906822685
dresser,0.5181138977491315
mount,0.5180009741188065
affected,0.5178580920910945
satisfied,0.5170646870964271
mood,0.5164522517306429
perpetual,0.5143118909569424
shadowed,0.5143118909569424
implored,0.514160939948239
mild,0.513080128263172
thanked,0.5128507170395247
sobbing,0.5127979479558111
steps,0.5127979479558111
belong,0.5125970645569866
colder,0.5123962110601183
exchanged,0.5123842692114201
huntsmen,0.5115256776866203
beg,0.510602840496128
boon,0.510602840496128
listen,0.5104893407305543
captain,0.5098378566588774
shipwrecked,0.5098378566588774
maidens,0.5090291614962792
wagons,0.5089294301087725
farmyard,0.5088827821040771
mud,0.5086143418965082
unknown,0.5085411711846987
beast,0.507793988778356
pierced,0.5077914498305757
pillow,0.5076124998139679
belonging,0.506658391046476
aphtanides,0.5063907948325937
inconvenience,0.5055083136734523
tittlemouse,0.5053472910535808
jackson,0.5053472910535808
glasses,0.5047772419735936
required,0.5043264938622888
leg,0.5033852953487988
disconsolate,0.502402855903588
firmly,0.4996089040310394
latch,0.4985218354950665
comforted,0.49800184299244693
birth,0.4970921971294384
infested,0.4961599990881613
tearfully,0.4961599990881613
sickle,0.4959152618993656
betimes,0.4959152618993656
bend,0.4959152618993656
dusky,0.4955465036887491
yielded,0.49546346553515463
gray,0.4953838430165787
prithee,0.4951807088882394
folly,0.49494864568141544
career,0.4947955805400139
interesting,0.4947955805400139
wear,0.49470266472850144
playing,0.4946875661109823
barn,0.49324492864984754
increased,0.4931649690551553
rainy,0.49297143033608043
cloudy,0.49297143033608043
softened,0.49268045295928065
teach,0.49226049699998436
derived,0.49174304381079653
sincerely,0.49168275310901205
prisoner,0.4915897509345743
barred,0.4910454147383138
limping,0.4909994761985111
dyke,0.49078207811181895
bench,0.4905041352474264
parlour,0.48923453480136886
fancied,0.4891453716387104
portuguese,0.4882149922128633
post,0.4875167554293781
chattered,0.4871617391409474
bone,0.4870029145563007
cave,0.4864853610033948
scolded,0.4860715608825897
ll,0.4858883035125341
moments,0.4852003764625682
dame,0.4851400603524276
stoked,0.484034754248995
lame,0.4836856924010974
kicked,0.482767182606051
existed,0.48185861709508226
manner,0.4818411199534086
nails,0.4814612455898066
reflected,0.4798862729978284
contrary,0.4798426529190475
gloomily,0.4798426529190475
ginger,0.4798426529190475
receives,0.4798287650496564
gilded,0.47744523356073654
hoped,0.4771974617810138
undress,0.47672258646799665
quarters,0.47672258646799665
penury,0.47631325949316417
lordly,0.47631325949316417
louse,0.4760709641929756
fared,0.47585471483413694
owner,0.47571585208341316
greater,0.47557673880109513
abundance,0.47557673880109513
exchange,0.47487544676314736
lamp,0.474136152524636
realize,0.4734413543350341
oration,0.47343420121091634
pull,0.4733056318456115
toiled,0.47291238836387306
persuaded,0.4726620255960357
trough,0.4724101752005033
drawing,0.47191750995287385
necessary,0.47144183019919733
wonder,0.4714055188671587
dolefully,0.4708906571087256
aware,0.4691154067959484
solitude,0.46911335620127687
seek,0.46911335620127687
storeroom,0.4691021183836556
puffed,0.46806174760204466
age,0.46795486986844625
fatigue,0.46752082395271766
smiling,0.4672797636512034
groans,0.4668520002670246
thumbling,0.46664106825379015
ribs,0.46528068234070674
hurted,0.46528068234070674
fence,0.46508957540289386
monuments,0.46454510288355816
bonny,0.46453371432635404
fighting,0.4642794066309927
loftiest,0.46392562859117015
gift,0.4635679968939873
interior,0.4633976816324675
cockchafers,0.46339666694838455
burial,0.46323574243774174
show,0.4631305678289928
bruised,0.4628075502689712
nosegay,0.46148805395246606
utter,0.46134212283981585
feed,0.4610582164983306
host,0.4604247949636482
venture,0.46008151108681417
jug,0.4599609950581998
darker,0.4599555164540038
sally,0.45954562564950796
henny,0.45954562564950796
anxiety,0.4592384813796149
unto,0.4591252091119513
ravelling,0.4589049533543358
polite,0.45866814395395505
masters,0.45856991332754454
howl,0.45801590619579213
sleepy,0.45748417027044636
overpowered,0.4568480850531639
bremen,0.4552780792218377
eric,0.4544737640666141
chief,0.4544737640666141
dried,0.4543099139464645
sprouted,0.453720872946631
accepted,0.4533347097033842
yock,0.4529670359290566
chin,0.4529670359290566
suck,0.4529670359290566
inherited,0.4527817565814498
arrogant,0.4527817565814498
proud,0.4527817565814498
rode,0.4521883512558248
pence,0.45188532397402936
turf,0.4510961068543437
color,0.45075895030822455
poorly,0.4505959366270858
throne,0.45033855414011875
newspaper,0.4497536744943715
prospering,0.4494031927396057
respect,0.4494031927396057
darkest,0.449317011860059
quietness,0.448873859953
wishing,0.448873859953
leapt,0.4480968640114011
mutter,0.4479736221894259
hurried,0.4477298280712538
countrymen,0.44716104827190706
merchants,0.44680645604378694
richest,0.44680645604378694
property,0.44680645604378694
loves,0.4467818613599031
tis,0.4466291078106283
clean,0.44616991364849834
whosoever,0.44602273686172883
awaken,0.4459952919171754
heavily,0.4459952919171754
avail,0.4459952919171754
efforts,0.4459952919171754
melting,0.4459752771803204
gun,0.4459752771803204
crutches,0.44594233405048334
object,0.4458268940878786
wanderings,0.4458268940878786
ways,0.4455967927022354
plagued,0.4455967927022354
hothouse,0.44554659121157747
state,0.4452074600997742
childless,0.44487273110956904
imprisoned,0.4447012035846548
usually,0.4445597831303152
hole,0.44408581556323895
refused,0.4440773074319483
earthly,0.44383753763292194
gate,0.4436253078271513
trembling,0.4436221944557562
hens,0.4435361474663786
sensations,0.443361647241197
tended,0.443361647241197
slight,0.443361647241197
helpless,0.4432283121311562
rough,0.44256289628369094
appear,0.4425509712435593
treated,0.4419676258184904
otherwise,0.4419676258184904
hid,0.44193328548535643
forgets,0.44185992505474
majesty,0.44185992505474
creditors,0.4416688462155818
awaits,0.4404217745378066
possess,0.4404217745378066
envy,0.4402229114421045
ribby,0.44013096026174225
shedding,0.44013096026174225
waited,0.43939004204846266
someone,0.4393250711995306
strangely,0.43909844926926894
entertain,0.43837749669322673
kindest,0.43837749669322673
wishes,0.43837749669322673
stepped,0.43809003729614354
plank,0.4380882912484541
entreaty,0.43801340711973746
tones,0.43801340711973746
bucketful,0.437940963493335
gudgeons,0.437940963493335
grease,0.4378263425562038
wheels,0.4378263425562038
willows,0.43775684068151133
backs,0.43775684068151133
difficulty,0.4374030114500063
uncomfortable,0.43740259867109027
fortress,0.43726471026421665
lodging,0.43726471026421665
toads,0.43709710370971255
therein,0.43672631118156596
trunk,0.4357517326720661
split,0.4357517326720661
crevice,0.4357517326720661
brambles,0.4357517326720661
crabb,0.43554864924867265
idea,0.43554864924867265
native,0.43533427308898703
matches,0.43513816282256873
awaited,0.4347130274902395
gall,0.4344760328785931
tongue,0.4344760328785931
cot,0.4339581579459495
freely,0.4339581579459495
encouragement,0.43363231414485
refresh,0.43338146557096824
thrust,0.43338146557096824
neighboring,0.43337424797296614
noisy,0.43328522436426226
heels,0.4331549939110814
bead,0.4322730951836236
hallo,0.4322730951836236
crowns,0.431854816927983
pomp,0.431854816927983
boasted,0.4316300954180362
shockingly,0.4316300954180362
scraps,0.4312676769834647
twit,0.4309338565359149
threshold,0.43054683765568563
cast,0.43036126919794937
likes,0.4301808039684036
snored,0.42958948334874825
tinder,0.42947990925876167
sentry,0.4293791442675551
travellers,0.4293754740853949
guess,0.42899474965427914
public,0.4289912270959376
arrival,0.4286340038267725
frames,0.4286340038267725
beard,0.4283686627596276
dance,0.42650845803249005
troubles,0.4263792112862524
clasped,0.4263656055606573
eye,0.426179209849514
genteel,0.426179209849514
fading,0.42482428259291893
unsatisfied,0.4246963413282639
exclaim,0.4246963413282639
confirmed,0.423359802372767
thats,0.423296234435989
faithfulness,0.4231631277824459
gobbled,0.423063307950042
gorged,0.4226638054974272
moving,0.4226638054974272
belly,0.4226638054974272
grasshopper,0.42214364952780253
ditch,0.42214364952780253
tobacco,0.421756546824547
inaudibly,0.4216672645235061
clumsily,0.4215858884840345
carriages,0.4213720919228694
utterly,0.4201330508253961
bitten,0.41944341174308647
arts,0.4192981377045153
tumbled,0.4191567939909574
unfolding,0.41901830123670575
gaze,0.41901830123670575
inward,0.41901830123670575
sell,0.41864799231585526
shivering,0.41860440576607316
paws,0.41791698688779
washing,0.41791698688779
lower,0.41766466987322143
sky,0.4174866077890982
fold,0.41726299161341984
household,0.4162887832986568
smallest,0.4162887832986568
increase,0.4162887832986568
gloom,0.416214418155446
clambered,0.41480622615235574
ringing,0.4148051677173213
seventh,0.4144225757194709
unbound,0.4143172953567019
threads,0.41342364285280736
buckwheat,0.4131840509544057
haughty,0.4131840509544057
moppet,0.4129424181488226
thereupon,0.4127923855739522
volatile,0.41278589275440647
gravely,0.41278589275440647
hopelessly,0.41278589275440647
doctored,0.4125151605720657
rake,0.41243686784815714
cinders,0.41243686784815714
tasted,0.41141350425874734
soaked,0.41119580351987534
touch,0.41102523449839745
chased,0.4109985862435858
treasure,0.4109423050373761
determined,0.4108600727710792
sadder,0.4105767536412551
beautifully,0.41033656708348526
print,0.409765552440105
unquiet,0.4096478715567863
screaming,0.40933716352474386
outdoing,0.40933716352474386
wearisome,0.4090635624170924
similar,0.4090635624170924
brook,0.40891828334844343
goodbye,0.4086498793856691
eccentric,0.4086164248704501
habits,0.4086164248704501
equally,0.40742259396435926
ignorant,0.40742259396435926
suited,0.4061478285873979
longest,0.4061478285873979
nose,0.40601630974457914
sorcerer,0.40599774368167085
fathers,0.40599774368167085
dreamed,0.4055493017624996
bankruptcy,0.4055493017624996
hoe,0.4051490555990322
instant,0.40511535771981255
casks,0.40499269872307825
miserabili,0.4049879131859544
diseased,0.4049879131859544
eccellenza,0.4049879131859544
flickered,0.4046537943630472
bedroom,0.4042292829020607
distress,0.4042292829020607
rueful,0.4041176271822399
engraved,0.4039542343811428
deeper,0.4037947899365286
tucked,0.4036209671428658
ruin,0.40335563096340205
pedestal,0.40335563096340205
toppled,0.40335563096340205
lest,0.403318722603184
grog,0.40301455152712884
helm,0.40301455152712884
fancy,0.4029419986962475
ceasing,0.40278494980035895
battle,0.40239562233496984
fought,0.40239562233496984
bestow,0.40197733821114845
rascals,0.40197733821114845
preben,0.40193640263820407
manikin,0.4018285288920316
crowed,0.4018285288920316
bridegroom,0.40143157390106715
thumb,0.400595607648201
bigger,0.400595607648201
nay,0.400595607648201
attended,0.40043880156682565
nature,0.4004099281801793
beauties,0.4004099281801793
whenever,0.40017904434313406
smooth,0.40008500302747785
plot,0.39985287751753246
strewed,0.39977012972448805
sand,0.39977012972448805
devils,0.39942414567701895
lucifer,0.39942414567701895
bearded,0.3993313304857573
merely,0.39874466962116406
freedom,0.39874466962116406
breaking,0.3983210981042678
glazing,0.3983210981042678
stroke,0.3979465799170554
character,0.39792261157281084
harden,0.39792261157281084
backward,0.3978154149684224
payments,0.3978154149684224
blossomed,0.39725970412663614
encourage,0.3971892878224261
lively,0.3971892878224261
roasted,0.39718772061921676
potatoes,0.39718772061921676
buttons,0.395965487064339
spied,0.3959077118178757
panting,0.3959077118178757
roadside,0.3959077118178757
splendid,0.39542961837509166
fade,0.3954107540415823
honours,0.395380453175853
energy,0.39530939566365986
orders,0.39530939566365986
cracked,0.39489061998723785
bewitched,0.3947538073779328
snurre,0.3943906099135023
snip,0.3943906099135023
lurre,0.3943906099135023
snap,0.3943906099135023
basse,0.3943906099135023
dismally,0.39433613150822056
darted,0.39433613150822056
croaked,0.39433613150822056
cool,0.3939878844429582
italy,0.3928526419833769
wanting,0.3923806700599279
battlefield,0.3923806700599279
retire,0.39236014109786893
witness,0.3922823150776535
refer,0.3918093277512213
hunt,0.39072481572902346
wool,0.3900401530548272
larder,0.3899854720886866
wardrobe,0.3899854720886866
lurid,0.3898024528113478
hitherto,0.3895900659049154
crab,0.3895900659049154
paces,0.3895814607388169
ark,0.3891188495051448
noah,0.3891188495051448
inhabited,0.38901193652797883
approaching,0.38846121197028405
coachman,0.38846121197028405
whetting,0.3875943924859081
eel,0.3875943924859081
parted,0.3870467487645638
willing,0.3870467487645638
pink,0.3870467487645638
follows,0.38697542031695725
grunted,0.38697542031695725
eternal,0.3869209920667608
learned,0.38686300881025226
lightest,0.38686300881025226
trifling,0.38686300881025226
created,0.38682741804974624
woodcutting,0.3866063769209278
sawyer,0.3866063769209278
supply,0.3866063769209278
parish,0.3866063769209278
hillock,0.3865164624075603
beans,0.3863746298322993
abashed,0.38634958516388374
jeered,0.38634958516388374
streets,0.38556061200197744
spiteful,0.3854533203609111
nourishing,0.38537237358523974
festive,0.3848886953276382
