,TF-IDF
hase,0.9054857141221146
yesterday,0.9047206084128425
torn,0.904041213222947
rock,0.9036270505359523
tiptoes,0.9021532320474328
sweeping,0.9020238549203012
cage,0.9014524102798556
pushed,0.9010417897849547
sadly,0.8994674707415855
darkness,0.8957917186034925
stared,0.8957890997855215
boiling,0.8954187329399548
pinched,0.8952292026846317
loaves,0.8944391200283268
softly,0.8919346773109204
duckling,0.8908419142355838
price,0.8904971017332621
crack,0.8897134296866981
firmly,0.8876774987642053
calls,0.8868455534489775
below,0.8853289617447361
loved,0.8850782879993778
wee,0.8842629590376008
eating,0.8823438113452489
mittens,0.8811087085193006
leading,0.8769355673904182
owl,0.8767908523642389
attentively,0.8755940171799257
shuddered,0.874031595759983
atwitter,0.8740266266049899
bringing,0.8739730403549719
rang,0.8735276104829734
cause,0.873016178605035
holding,0.872875404620479
suffer,0.8721861074250968
windows,0.8697330695766601
ugly,0.8692775196595093
pane,0.8675892469690307
groped,0.8674949690776814
getting,0.8666458389862128
hark,0.8660196002049007
vinegar,0.8655849120058902
sons,0.8640489155080147
bouncer,0.8638212182268876
chain,0.8632986801942428
beings,0.861327551219967
cages,0.8600505229043147
beaten,0.8593042744740835
moor,0.8585154111299368
prepared,0.8583805526982109
laces,0.8581170894065386
heated,0.8580705461500242
grass,0.8567166884903896
tangled,0.8567166884903896
army,0.8543602021729353
return,0.8537715668913538
ride,0.8534552243981276
tallest,0.852661964444094
creep,0.8522852296330077
enjoying,0.8521753492117801
leaf,0.850493400275218
sinner,0.8502612395774067
grant,0.8495215602088033
feast,0.8493362504878303
overwhelmed,0.8487092457603542
guard,0.8475362769448154
waters,0.8464817450564164
delay,0.8454095211004091
fortnight,0.8454095211004091
rich,0.8442673387479523
proud,0.8437090895908045
unpleasant,0.842806571573547
low,0.8425914457692154
request,0.8424610035300172
hopped,0.8411269073223496
fearful,0.8393692454937565
robber,0.8389433583611747
mysterious,0.8387989045171034
hour,0.8387630718203765
sighing,0.8383839345779329
prevent,0.837655992365549
firm,0.8374764027090167
howling,0.8370101032677864
obeyed,0.8358451637389473
sunk,0.8343861969826789
drum,0.8332544260517438
buried,0.8328091068659749
dragon,0.8305410915234213
use,0.8297969620494864
pains,0.8292981821050384
unfortunate,0.8289498314505098
stork,0.8274264889419272
fellow,0.8266785213989558
certain,0.8257697652353949
shiver,0.8254944195039111
bodies,0.8252880511074193
party,0.8241009677560917
noises,0.8230383635200673
vanished,0.8223952177576459
heel,0.8223740144267899
finished,0.8221341234291458
entered,0.8208075045062259
conspicuous,0.8193190202686778
crumbs,0.8190434900109158
sold,0.8177529152329108
peeping,0.8169166853372213
merry,0.8157959861795226
soot,0.8144259023591154
hug,0.8140315271924556
countryman,0.8138193130472158
easily,0.8130757176402211
names,0.8125517184985933
passing,0.8123707773092709
whilst,0.8123402860917037
sank,0.8116058326257756
lucky,0.8110614116883861
forget,0.8103350758369574
woke,0.809929407592614
bricks,0.8081290973950341
bake,0.808016912031654
fiddle,0.8080081831446124
awakened,0.80622618220599
deal,0.8056309549838208
dr,0.8034747651042284
maggotty,0.8034747651042284
lions,0.8008954975902249
living,0.8001610310517973
bewildered,0.798920082110766
belonged,0.7979166448797266
believe,0.7957364270871847
secretly,0.7936673797740863
cast,0.7936464911616732
thief,0.7919403483263003
followers,0.7914053611074172
directly,0.7899369580177247
tightly,0.7892812474627819
stirred,0.7884506268433165
handkerchief,0.7866560682310307
finish,0.78567830575412
wheelbarrow,0.7847346173904022
policeman,0.7846243032531046
goat,0.7846243032531046
unfit,0.7846243032531046
alexander,0.7837819096230532
spent,0.7836945529799983
bell,0.7834652915683074
frightfully,0.7827268851185859
cockchafer,0.7821543684184253
squeeze,0.7816865683511095
wing,0.7815948099788534
thank,0.7809418419420717
corpse,0.7799034670593248
buckwheat,0.7797765425262896
whistled,0.7787585369796122
stock,0.7787585369796122
warned,0.7778405463408569
cries,0.7768197715842683
guards,0.7767766831504292
paper,0.7752003079677359
rampion,0.7751174794626672
poly,0.7743641189218802
roly,0.7743641189218802
nickname,0.7735537858563813
jingling,0.7732717597145183
meta,0.7730460231017904
conscience,0.771933215440562
tie,0.7710042119914812
knights,0.7691379643498165
ripe,0.7689051841049006
overpowered,0.7677056313499014
swiftly,0.7673922273764291
cautious,0.7672041853120309
finding,0.7659480533042591
candle,0.7657591570808724
despair,0.7656580064207628
wet,0.7655744732203078
papers,0.7648185913897507
nearly,0.7646960338819202
clatter,0.764489834993684
nails,0.7624190188738785
thyself,0.7622366690953193
sunshine,0.761076741132825
loosened,0.7609562966620811
pretended,0.7608380343108254
messenger,0.7607324786048014
unawares,0.7595456563842888
protect,0.759387546171363
staring,0.7591932148707312
brings,0.75918439365041
hind,0.7591102954104958
gallows,0.758157590256206
late,0.7537369250522244
roebuck,0.7537075230616166
returned,0.753239467625843
natural,0.7522856344597565
exhausted,0.7508807254665402
comb,0.7504495218899454
unhappy,0.7501213394005543
rub,0.75004195994038
yards,0.7495719606978891
deeds,0.7495058865832696
bright,0.7474795852736997
breathe,0.7472432866652914
opposite,0.7471254333758386
inn,0.746964630586975
happens,0.7465755830460081
hollow,0.7464577026353227
funny,0.7447672077163705
stands,0.7436356238452848
nudged,0.7425550732997698
undecided,0.741935718793358
ones,0.7401746897971475
hen,0.739811802422971
croaking,0.7394711145835544
scrambled,0.7394527290275961
ginger,0.7380867446837369
repented,0.7377696590653857
especially,0.7373717112790641
beetle,0.7371815712840757
dismissal,0.7369599019747326
giddy,0.7368006781569993
experienced,0.736340643887655
ruled,0.735841880505578
hedge,0.7346024388730868
confident,0.7342352586615138
whatever,0.7339931233654833
catherine,0.7339129691543456
nowhere,0.7329429597878956
whatsoever,0.7315867211946042
careful,0.7313623224343375
closed,0.7312001045747752
pockets,0.7298032088448162
stranger,0.7285362143656433
repeated,0.7284636027292861
thoroughly,0.7272666783541624
spite,0.7272466971099764
snorting,0.7272372757142362
bid,0.7271198744217426
heat,0.7269861098982411
wreath,0.726256995042041
frogs,0.7262231177985534
crabs,0.726038098704578
deserves,0.7257245649304006
single,0.7255602808642121
uproar,0.7243975716955591
reward,0.7243434208284474
fluttered,0.7234514293533488
brook,0.7230863232404927
noon,0.7214332222001363
virgin,0.7206932297319117
groaning,0.7196887784443915
fermenting,0.7184494104648913
explain,0.7171347742559048
recover,0.715725634911856
sad,0.7154672313188721
view,0.7154088040655862
farmer,0.7153822131288904
afar,0.7151255120045252
panic,0.7146324882478471
bark,0.7143890729989695
silken,0.7142212965397684
judgment,0.7141951077630986
accompanied,0.7134518847639122
silk,0.7132856924977786
shoulder,0.7129160222488287
foolish,0.7123794565301615
forbid,0.7117460590923355
guests,0.711713080842386
fixed,0.7116133914048395
crow,0.7111375206921791
bind,0.7109784123945062
tunnel,0.7109580725982475
lover,0.7107947147526972
compassionate,0.7106622940450401
real,0.7102303735957323
injury,0.7101606114784438
crosses,0.7098013007411776
hills,0.7095123636184539
overtake,0.7094512005908875
befall,0.7090207167480669
form,0.707981840312051
confusing,0.7073222664389425
kribbling,0.7071067811865476
krabbling,0.7071067811865476
talers,0.7068934128983508
therein,0.7055109280856531
square,0.7050670565526647
hesitated,0.704495793865012
buy,0.703930149777094
daughters,0.7036818600344665
musician,0.7035095633367393
quack,0.7033987680736367
wealth,0.7030890028438401
mean,0.7030518007748832
stunned,0.7022741961804037
turning,0.7022057464252844
cutting,0.7022057464252844
appeared,0.7013799944179503
lippity,0.7008984193613557
bears,0.7000634472480023
vegetables,0.6993493991565699
mast,0.6983523540182122
entreated,0.6980637032095982
prison,0.6975789491488911
swallow,0.6973648077173698
donkey,0.6973482909236167
minutes,0.6967108348378757
stars,0.6966938132053397
badly,0.6962505368805856
latter,0.6961796773688474
throughout,0.6960808859714802
talking,0.6959998551380651
meal,0.6958809974130025
hiding,0.6955492897526652
porch,0.6951236185538456
seashore,0.6943973721162279
boar,0.6941912841620568
flour,0.6939989452392675
scythe,0.6938914614892513
tops,0.6933305804603938
lives,0.6929623459079437
cobwebs,0.6919329417931576
fighting,0.6917018679489999
snoring,0.6906048383016599
tongue,0.6903320765121654
braying,0.6899455006996018
wherever,0.6896413468476614
carrying,0.6887004391757616
spoken,0.6885970099577245
ladies,0.688221665846005
start,0.6881958894154416
build,0.6870031029946089
rings,0.6862855255547816
loss,0.6857331673363471
cinder,0.6850849516575969
fluttering,0.6850282076790681
altar,0.6849316802912775
gutter,0.684636613815015
beware,0.6845735810295162
spinning,0.6843444503333884
snow,0.6832041657732849
demanded,0.6820884367479365
ducat,0.6818670180946104
twisted,0.6817658786525448
bottle,0.6803261711340616
scattered,0.6801793136893133
leathern,0.6798347596853247
stoke,0.6795782125557119
babies,0.6794414138071445
hare,0.6786571123350948
gazed,0.6779230444448807
baby,0.6774893356311542
pan,0.6749767207047586
plucked,0.6747114266704011
pull,0.6737886466985709
mine,0.6733619653976911
footsteps,0.67178707952463
sake,0.6713271072828484
colours,0.6710160364593583
downstairs,0.6706239312487716
undone,0.669436775528218
heap,0.6692776559108324
broad,0.6689331451412562
wiped,0.6680951680617011
ashamed,0.668064555721539
rushing,0.6667677853632293
row,0.6663930374647936
fastened,0.6659799114393791
gnat,0.6656812740023738
allowed,0.6647201984027207
landed,0.6645219648333445
since,0.6635396605077629
superstition,0.6631537065923924
knocking,0.6627575232219023
quantities,0.66235815457929
student,0.661655299851829
enchanted,0.6616022128332334
stories,0.661234675767763
clammy,0.6602812326658407
beating,0.6599662923424929
throng,0.6598841229154107
eternally,0.6598052449140305
marched,0.6597912288490662
sorrows,0.659717279726904
thin,0.6582218711605603
rooms,0.6579013073085287
wash,0.6575611093493297
nimbly,0.6565143665212664
thirsty,0.6563672067542845
midst,0.6563587453812346
uttered,0.6560292983784213
grand,0.6553229843939162
gun,0.6550054188885812
swan,0.6540064938898822
floated,0.6535760660784623
mischance,0.6534581639365116
learnt,0.6532174366742286
buckets,0.6527472374593122
distress,0.6524135095096086
gladly,0.6516768368187955
fun,0.6514454137675674
hurrah,0.6514454137675674
distrusted,0.6507279051321511
huckster,0.6503474319582201
wise,0.6486176025131283
favoured,0.6486040490295764
thanked,0.6485368845927393
hunter,0.6481673905177587
charming,0.648120383142679
grim,0.6480691891565666
joined,0.6479800336656523
fainting,0.6464285862433461
moist,0.6463164117123764
pin,0.646242697804018
ye,0.6461433404593457
waiting,0.6456311421639791
welcomed,0.6456073423073021
boldly,0.6446898688223769
presence,0.6446208611466706
blows,0.6445751376751614
nearer,0.6428719679993607
bade,0.6427701788185848
arrive,0.6426460106443956
ourselves,0.6424979016334491
soul,0.6424936348853465
meat,0.6424638254498539
equally,0.6421900650679847
played,0.6419255245384562
paid,0.6419189980117266
desert,0.6418474520413243
bull,0.6415555754298335
midnight,0.641389012068805
thorns,0.6407871604641091
inquire,0.6403455474789268
idle,0.6396846994599843
stayed,0.6395801505186924
longed,0.6392446599655895
warn,0.637742568208376
yonder,0.6370193167498708
flung,0.6363326115299254
perceived,0.6338072661341457
swim,0.6333974086236377
blew,0.6320059865427096
cabbages,0.6307653100678957
meaning,0.6306276540323069
betrayed,0.6305836384610382
jumping,0.6305351718461674
revealed,0.630124575765955
thicket,0.6297011082050603
burden,0.6291304135765906
marito,0.6290169356601651
sheep,0.6289074694484078
joy,0.6286438344648981
landlord,0.6279413468654829
reply,0.6277617771485395
fancy,0.6275217832125037
stool,0.6273794643454805
scrape,0.6268697989832492
dove,0.6268496951676712
ship,0.6267443634963868
intention,0.625850782090201
job,0.6253747450829911
catch,0.6253747450829911
shapes,0.6248306494831251
kicked,0.6245643431852403
hardly,0.6244164699300274
sleepers,0.6242421266981604
message,0.62379274803872
cheeks,0.623434479948815
nuts,0.6233620585567664
lips,0.6231452789459262
couldn,0.6226096500374113
behold,0.6212475588880924
lake,0.6201949471566377
madame,0.6198467625170218
dainty,0.6192499589927525
odd,0.6191476695601931
peril,0.6188504806402494
proudly,0.6185811747447845
shivered,0.6178595355554318
nutkin,0.6172912054629497
waistcoat,0.6172912054629497
somewhere,0.6167820541348037
fancied,0.6163332104472115
crown,0.6161341760331869
increased,0.6154329939472423
parsonage,0.6154055225928436
announced,0.6150384005441794
hatchet,0.6150278158761545
fishpond,0.614057405636919
kettle,0.6134721325622998
imagine,0.612566234361757
turtle,0.6116995446766083
couch,0.6105437210710436
sins,0.6104762356305062
written,0.6104178780370249
thick,0.6099964101907117
remember,0.6097875041746019
discovered,0.6090603985148931
winter,0.6090419946571398
mighty,0.6086501892789595
branch,0.608511634372736
bunny,0.6072799858933111
streak,0.6071972543216215
kiss,0.6071496306416229
pitter,0.6064487834335331
sighed,0.6061501676144733
limbs,0.6054351279035677
desperately,0.6047812846068596
inclined,0.6047812846068596
northern,0.6046473414289437
stooped,0.6046038982556908
mackintosh,0.6043513991604093
tremble,0.6041010274365286
warriors,0.6039346897653857
stillness,0.603025470724023
crushing,0.6027763738497829
cracking,0.6027763738497829
company,0.6025890484902732
reality,0.6025616203953705
settled,0.6016285776119294
pail,0.6016258823321039
rascal,0.6011546760096808
picture,0.6004522885667662
echoed,0.6001179866918794
convent,0.5993629048342921
bargain,0.5991098314226657
size,0.5988790291103896
maria,0.5987798428861473
anna,0.5987798428861473
arrives,0.5982426854921762
chinese,0.5980256634312996
hereupon,0.5979787777161025
faithful,0.5961422060153838
endure,0.5961086906362499
trunk,0.5955686036601151
ascended,0.5953150590588253
actions,0.5951311089721051
quarter,0.595009754461355
snips,0.5948643104951574
horses,0.594624124862108
darning,0.5937021970690828
cords,0.5934588902188743
tu,0.5930632735886153
whu,0.5930632735886153
ante,0.5929723373821401
box,0.5924468967054266
frightening,0.5922963041868261
conquered,0.5922713271450846
hesitate,0.5916594606951199
devil,0.5914190646887835
jam,0.591128374477372
brink,0.5907873187378119
geese,0.5903553317556036
shell,0.5901227447991001
chicks,0.5895799631943833
awake,0.589061565945755
number,0.5890536738273663
counsellor,0.5885411702073834
talk,0.588078281488525
wander,0.587898701549931
ails,0.5871222530056834
change,0.5867462554108542
refused,0.5863004016738111
cup,0.5858266679002322
anyway,0.5857414012703384
present,0.5846920052768266
bigger,0.5844841326760826
dame,0.5842695573894308
circle,0.5835196302196555
swam,0.5833598297437417
wonderful,0.5830096394627862
chinaman,0.5821581563260633
pleasant,0.5802811418040184
treasures,0.5798012630015799
sentenced,0.579540558776487
overset,0.5793840475246423
spirit,0.579288981697061
shuddering,0.5789565979629114
dread,0.5780621641818491
clapped,0.5779990356960318
letting,0.5770962792751269
pain,0.5765824746935639
flea,0.5752481188248519
brown,0.5751294351345345
preparations,0.5746761935329017
backwards,0.5745423027920997
forwards,0.5745423027920997
built,0.5736503242186146
direction,0.5729289408572902
planks,0.5723620161838935
jug,0.5722600528761662
wax,0.5719052245826808
sneezed,0.5707891526443036
kertyschoo,0.5707891526443036
thunderstorm,0.5707549416116015
chippy,0.5706039380567015
hackee,0.5706039380567015
signal,0.5704214218813151
adornment,0.5703449390783585
limb,0.5703449390783585
flue,0.5699647964513723
plot,0.5692489163015206
crafty,0.5690915219546568
police,0.5687993276553308
foam,0.5679627807629912
shot,0.5678137451234635
chop,0.5670599519316968
moss,0.5668094808583949
peep,0.5667618897631228
veal,0.5665593639028588
seated,0.5661894170444323
surprise,0.5657177272621613
store,0.5657177272621613
hinder,0.5652985302567066
drawing,0.565285817737422
raging,0.5652088703445631
required,0.5648721850032083
beds,0.5638523776590129
candles,0.5628206845872623
eagle,0.5627540896869155
corn,0.5626712954092911
provision,0.5619945768507567
john,0.5618139939626602
joiner,0.5618139939626602
commenced,0.5613504921496065
canal,0.5594153308738826
salt,0.558930589862053
bolted,0.5587403609110816
stamped,0.5587403609110816
fourth,0.5584011125256161
hop,0.5582228018645728
hullo,0.5579730971959639
striding,0.5572968933069983
kernel,0.5571785949683665
objection,0.5558839814124331
woods,0.5557914372394188
hoeing,0.5555320506053111
crowd,0.5553701551131168
tumbling,0.5542809910103301
reaching,0.5542098357033279
lovely,0.5539615743659676
ploughed,0.5522278531787143
beheld,0.5517924722026154
ceremony,0.5517426600850146
misfortunes,0.551288928691916
throne,0.5511951034478064
preserve,0.5508320663850453
spoon,0.5507549700529731
plate,0.5501754396466778
delicate,0.5501342108349319
wooden,0.54926865353559
worth,0.54837762817542
hither,0.5478421912807089
south,0.5470906722258723
famous,0.5466995161710931
rising,0.5455036971139344
join,0.5427298097163582
glanced,0.542668950150829
squirrels,0.5406051159455982
dairy,0.5401239981806514
pockethandkerchief,0.5399692148417189
lamps,0.5399214335809998
balls,0.5395297324477829
porta,0.5394422381071295
rosa,0.5394422381071295
lifeless,0.5394422381071295
lighten,0.5389473419572424
bawled,0.5386099367708903
broom,0.5384293642989679
frantically,0.5384293642989679
arises,0.5374790522568651
unknown,0.5369521773314617
persons,0.5369241215946261
gradually,0.5365347254386502
smeared,0.5355062443224029
keeping,0.5354358889775186
cows,0.5342882399302733
awful,0.5340469906966127
unseen,0.5340174126804951
clear,0.5334438225822872
delightful,0.5307987481402583
overrun,0.5307614800182608
parted,0.53071364443625
moved,0.5292827855842106
unwilling,0.5288906757922838
foreign,0.528756935429159
bow,0.5278874579852275
twice,0.5277791343049594
coach,0.527418609891824
train,0.5271909709668463
bite,0.5264052979473347
watching,0.5261737423954355
fawn,0.5260586052278727
whirlwind,0.5250827311983787
combs,0.524467808713255
suppose,0.5243407313892366
sunday,0.5232014660043787
lot,0.5230238938172189
trap,0.5230083083789138
fill,0.5227914271311607
clothed,0.5224442586732384
proposal,0.5214098093387981
putting,0.5201215516163985
reflection,0.5195012513818092
tonight,0.5194529841285785
flee,0.5194529841285785
answering,0.5191455400691101
taller,0.518855261529012
damned,0.5186133179303449
silent,0.5176520371613991
extinguished,0.5171677932347558
aside,0.5171109488307886
reason,0.5170625646326918
hush,0.5165462665859378
wakened,0.5164167101892819
boards,0.5163906706226837
pursue,0.5161482062418905
suspiciously,0.5158321686116548
hoarse,0.5154374363964748
besides,0.5131446478549289
receive,0.5127610539518802
enchantment,0.5127418804445255
smoked,0.5109646021158513
creeps,0.510949102198244
hides,0.510949102198244
sensation,0.5103901848135356
glittering,0.5098866877702246
refresh,0.509841624874742
strengthen,0.509841624874742
fears,0.5084477428906532
answers,0.5084477428906532
windowsill,0.5081418429984772
dong,0.5073233214125548
ding,0.5073233214125548
cared,0.5068969906947413
departed,0.5068969906947413
desired,0.5068815892084858
difficulty,0.5066105968983144
exclaimed,0.5064914821169412
pretending,0.5064914821169412
lose,0.5064248208517071
worst,0.5060280855611575
pushing,0.505923507353626
omen,0.5054731469137651
marleen,0.5050562082793177
pure,0.5032529160238534
dumpling,0.5026950503348301
scratched,0.5007414945445545
brass,0.5003337715787821
wailed,0.4998409377464858
favour,0.4991912066285579
mistress,0.49850528113439774
desperate,0.4981793968314628
rustling,0.49783198469617307
steal,0.49723834352780677
tall,0.4969967688909762
shaking,0.4967910900478355
noble,0.49671533608393525
prevail,0.49659150980959976
kinds,0.49579304682300734
wringing,0.49469536530783625
trampled,0.4946341640797536
hangs,0.49390403366632196
cans,0.4932287180992058
peering,0.49286765257949333
lodging,0.4927232611692775
starve,0.4927232611692775
completely,0.49267577780100397
teacups,0.4922535453568
poured,0.492168897465953
dew,0.492168897465953
penny,0.49215162147473407
daytime,0.4920588338128115
kate,0.49196276611958906
wonder,0.4918956169873492
ribs,0.4918956169873492
undertake,0.4917828774338763
driven,0.49098060025280355
trinity,0.49081335481503363
splendour,0.49081335481503363
scarlet,0.4906101881790995
wriggling,0.49000169094031376
snored,0.489925071429838
waved,0.489925071429838
forms,0.4897269974617796
gently,0.48933714239019743
stammered,0.4886412083359626
quartern,0.4886412083359626
kills,0.48861108236062467
clouds,0.4884789978112477
gentle,0.4884033213325046
meanwhile,0.488281695186351
homewards,0.48679126112821247
fisher,0.48665237075244916
trust,0.48665237075244916
waded,0.4863372911052835
sideways,0.4863372911052835
inches,0.4863372911052835
limped,0.4855697405368956
approaching,0.4854394759400593
broth,0.48477163620117697
thunderstruck,0.4846564059964422
volunteer,0.4842168695636244
lean,0.4840777603112362
aunt,0.48351923702855343
pettitoes,0.48351923702855343
lively,0.48350284602842214
doings,0.48350284602842214
decidedly,0.48350284602842214
undo,0.48328880704802357
flopsy,0.48328880704802357
mad,0.48247894601560953
afternoon,0.4824689164459258
warming,0.48216167509060975
handed,0.4801582096660104
awakening,0.4793870024482827
anguish,0.4793870024482827
repent,0.478114877455024
washing,0.4779924894112667
beginning,0.4777803195067012
dub,0.4777390288142833
sticks,0.4777390288142833
stockings,0.4775849874884433
nose,0.4763979946254367
lengthened,0.4763979946254367
visibly,0.4763979946254367
timmy,0.4762591939384794
figure,0.4762591939384794
goody,0.476250590547697
duster,0.4754893368254377
tosses,0.4754893368254377
ties,0.4754893368254377
verbal,0.47538391668374247
accept,0.47538391668374247
disposed,0.4749325627240082
disclosed,0.4749325627240082
project,0.4749325627240082
silenced,0.47343224626261254
mystified,0.47192717076069274
innocent,0.47072005808480155
visit,0.47060238422328093
snail,0.4701513373288498
apoplectic,0.46969691193832747
grin,0.46969691193832747
snores,0.46969691193832747
mantle,0.4693285760470437
unhappily,0.469132243748583
playthings,0.4687809645240707
compelled,0.4684923884028637
shop,0.46841400542864164
stuffed,0.4681864762686675
wouldn,0.46791152413415416
choking,0.46760264588539424
ve,0.46702869964362603
reflected,0.46678264610163045
awkward,0.46678264610163045
finest,0.46610446515884346
crawling,0.4660437862605966
fowl,0.4660437862605966
determined,0.46570048752502274
hissed,0.4650450304422733
breathed,0.4650450304422733
council,0.4644748310668748
guardian,0.46440991217060734
sweetly,0.4641142711825428
venerable,0.46402052702078966
age,0.46402052702078966
crippled,0.46402052702078966
wondering,0.46344845499425114
longing,0.4617570371381427
fruit,0.46118280710797654
picking,0.46107591121029623
ghost,0.46077186177216467
deceased,0.46077186177216467
shouted,0.4600117679670918
squirmed,0.4596976665243305
reverence,0.4591505325729678
hi,0.4591505325729678
croak,0.458732957038558
assembled,0.4584180093932232
seemly,0.45802713345397295
creatures,0.4578859959148349
counselled,0.45764315922040344
worthy,0.45764315922040344
match,0.4573832547247278
rip,0.4573214330480821
push,0.4563741558704049
plank,0.4562656028463637
uncertain,0.45611321230492674
preacher,0.45602707300232526
explained,0.4560210123747163
patty,0.4560210123747163
unlock,0.45561971357971587
irretrievably,0.45380501293053804
burst,0.45380501293053804
expected,0.4537890876677686
innkeeper,0.4537890876677686
needful,0.4537221935081175
cloudy,0.4536718619854136
undoubtedly,0.4535494771198633
clods,0.4535494771198633
entire,0.45335097761811904
nursery,0.4532879241527235
dolls,0.4532879241527235
bless,0.4523145694207846
stays,0.4523145694207846
laced,0.4523145694207846
letters,0.452230105172579
heartily,0.4511157427541268
kep,0.4507014354217486
collie,0.4507014354217486
involuntarily,0.4504258714563018
served,0.45034133939947696
legend,0.450090142560561
castleyard,0.450090142560561
smelt,0.44981680783893263
unwell,0.44981680783893263
dismissed,0.44968590707570655
innocence,0.44968590707570655
darting,0.4491258101133463
admitted,0.448589692384041
tub,0.4474985126890679
attack,0.44677458955654575
armed,0.44677458955654575
darkest,0.44646929835165344
deepest,0.44646929835165344
nests,0.44595938201181085
earls,0.44578829809755005
dukes,0.44578829809755005
naked,0.44539594610281746
bale,0.444752211581113
condemned,0.44463806763173425
carelessly,0.4445977421976607
blaze,0.4445977421976607
shrieking,0.44411933939435305
procure,0.4440021437801768
cloven,0.44397338107336853
washes,0.44397338107336853
flowed,0.44397338107336853
palings,0.4436409530150413
handsomest,0.44269272234542334
hasty,0.4422488855906694
winds,0.4412735981791227
switzerland,0.4410951468841601
anxiety,0.4410951468841601
prevents,0.4410951468841601
pay,0.4408292207193072
scour,0.44081320698250326
laboured,0.4407278603906709
roaring,0.4396111453559733
deeper,0.4391103991434006
avail,0.43855576947681185
gown,0.43764015540863155
shared,0.43762932464346965
deprived,0.43751970728458733
giuseppe,0.43735177149791105
waddling,0.43734050454419227
curtains,0.43721732445249617
strong,0.43719411720572143
weeping,0.43704117244722435
remorse,0.43704117244722435
sped,0.43698364447381116
informed,0.43654747967040003
warrior,0.43654747967040003
moaning,0.43645876783478643
lid,0.4364414847477694
piperson,0.4362284453478382
shout,0.4362284453478382
lamb,0.4348300903858419
justice,0.43470441434060314
necessity,0.43470441434060314
whosoever,0.4346926188381781
decree,0.4346926188381781
pardon,0.43445511587142216
greatest,0.43445511587142216
consent,0.4340147564331372
witness,0.43393077647250844
cards,0.43383418043271044
upsetting,0.43373757444907596
plants,0.43373757444907596
christening,0.4335630267505613
glorious,0.43253747500619505
tweet,0.43246984185450765
errors,0.4319934846667888
existence,0.4319934846667888
arno,0.4318646145371769
wore,0.4311526499054019
bidden,0.43084861480293135
remains,0.43073465998390376
pill,0.43060822870811233
hideous,0.43048743979349735
shy,0.4303851398654508
question,0.4303851398654508
garter,0.4303851398654508
naturally,0.4303851398654508
dried,0.4290740174003517
circulate,0.42818846985980014
rubbed,0.42818846985980014
gates,0.42813454913925997
sentries,0.42813454913925997
avoid,0.42813454913925997
greater,0.42813360688868934
befriended,0.42778478711571033
provided,0.42775999183494817
lo,0.4271993570099275
approached,0.4271993570099275
potatoes,0.42689580039335273
district,0.42624852139512737
sorrow,0.42624852139512737
dismay,0.42624852139512737
spindle,0.42590802724241833
fatigue,0.4257142360312469
glove,0.4255731844433194
tuk,0.4255658030369773
contrive,0.42550275180881864
friendly,0.4249939113475518
whiskers,0.424759724814732
tearing,0.424759724814732
proposed,0.42407553105648865
turkish,0.4240189939691544
prospect,0.4236648953962242
consequence,0.4236648953962242
margin,0.4235084322878866
underground,0.42200347905836294
dangerously,0.4217584034362054
horizon,0.4215298459309146
disappears,0.4215298459309146
expression,0.42135394524752173
horns,0.4212568032833652
resigned,0.4212568032833652
wilt,0.42118124083568376
stick,0.42067829630328224
furrows,0.4205087973239609
christened,0.4205048883705225
weak,0.4205048883705225
gift,0.4204944513212113
unwrapped,0.4204944513212113
animal,0.4202246804378883
wondrous,0.4202246804378883
secret,0.4202246804378883
comer,0.41935135224999776
sworn,0.41935135224999776
fever,0.4193347416405023
alternately,0.4193347416405023
noticed,0.41911175651580385
quarters,0.4191007660498763
lame,0.41830468800150195
hadst,0.4181960268569202
thine,0.4181960268569202
pursues,0.4181063949565518
malice,0.4179571087559138
neighbourhood,0.4179571087559138
mockingly,0.4179571087559138
witty,0.4176827114354937
scoop,0.41678915795044386
fishing,0.41668724075306723
rod,0.41668724075306723
bristle,0.4166860872908977
customers,0.4158710859957364
decision,0.41550686679827464
plough,0.41535563737902026
woefully,0.41502744478992
struggle,0.4146853238343137
dandelions,0.41467136009042666
afflicted,0.41467136009042666
parent,0.41467136009042666
root,0.4145294023018658
attendance,0.4137249857527307
saved,0.41355195324004346
kneaded,0.4130227576014413
goodbye,0.4130181208290858
pigeon,0.4130181208290858
disagreeable,0.4116833717312438
armour,0.4114499124357031
faces,0.4114499124357031
lambskin,0.41122000985680335
usually,0.41122000985680335
glared,0.4109019430556519
jaws,0.4109019430556519
munca,0.4108639527468146
hearthrug,0.4108639527468146
hunca,0.4108639527468146
thumb,0.4108639527468146
slumbered,0.4107690922596485
quarrel,0.4105737988147658
strikes,0.4105737988147658
lolly,0.4103317876499375
pops,0.4103317876499375
rough,0.4102818215490648
wretch,0.4102818215490648
disguises,0.4102818215490648
sour,0.40956090988705346
cinders,0.40956090988705346
nodding,0.40841467803419856
shells,0.40831040766461085
crab,0.40831040766461085
mewing,0.408288790779196
riding,0.40811258810114703
glasses,0.4081108498799181
minister,0.4081108498799181
exceedingly,0.4081108498799181
surely,0.40799901900364066
bewitched,0.40799901900364066
meats,0.40739237408297685
furniture,0.40711540347419956
truth,0.4070931803981943
fellows,0.4070131001829522
barking,0.4069762092288574
listeners,0.4069145152396626
pleasure,0.40688251004100956
observe,0.40688251004100956
alarm,0.40638214328480016
